Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12284.5	1119.9	0.9123	117.8781	39.8668	0.932	0.9998	14.4007	10.1072	0.3809	0.3878	0.1904	0.5447	0.063	-0.0451	-0.0471	-0.0922	0.0065	0.0188
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12074.6	2079.7	0.9122	85.8774	33.2467	0.9763	1	11.0701	10.1461	0.335	0.336	0.147	0.4306	0.0451	-0.0337	-0.0375	-0.0677	0.0275	0.0181
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11287.8	527.57	0.912	113.4032	38.1529	0.979	1	12.5864	11.4783	0.4036	0.4294	0.1404	0.5582	0.1041	-0.0469	-0.0537	-0.0924	0.038	0.029
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11517.7	2180.4	0.9119	72.8698	30.6552	0.9744	1	10.3569	9.2524	0.3629	0.3662	0.1148	0.6524	0.0846	-0.0333	-0.0379	-0.0874	0.0388	0.0268
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12184.9	809.98	0.9117	104.6952	36.9046	0.966	1	12.7812	10.3822	0.522	0.5209	0.2127	0.8206	0.1091	-0.0617	-0.068	-0.1091	0.057	0.0295
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12128.4	2440.1	0.9117	80.3458	32.1814	0.9749	1	10.8214	9.414	0.3559	0.3653	0.1086	0.7352	0.1126	-0.0279	-0.0305	-0.0845	0.0463	0.031
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11046.2	1732.7	0.9117	117.7259	39.0941	0.968	1	13.5621	11.3299	0.4262	0.4476	0.096	0.666	0.1203	-0.0367	-0.0442	-0.0826	0.0367	0.028
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11471.1	1086	0.9117	126.6065	40.4838	0.9707	0.9982	13.5639	11.5525	0.4869	0.493	0.2261	0.6679	0.086	-0.0672	-0.0734	-0.0961	0.0126	0.0204
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11938.7	2052.9	0.9117	81.5908	32.4302	0.9749	1	11.0494	9.4173	0.3621	0.381	0.1287	0.5636	0.0881	-0.0318	-0.0359	-0.0956	0.0485	0.0268
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12194.8	1975.6	0.9116	148.3423	44.2651	0.9514	0.9996	15.7582	11.8728	0.4808	0.4752	0.1707	0.7357	0.0861	-0.0648	-0.0669	-0.1032	0.0015	0.0195
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11355.9	1063.8	0.9116	95.7362	35.7795	0.9398	0.9981	12.7564	9.1892	0.354	0.3607	0.1747	0.5147	0.0663	-0.0374	-0.0403	-0.0847	0.0265	0.0224
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11745.9	2349.4	0.9116	81.1015	32.3082	0.9764	1	10.8339	9.783	0.3186	0.3272	0.1101	0.4922	0.0793	-0.0276	-0.0252	-0.0838	0.0387	0.0287
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12100.5	1130.7	0.9113	98.6059	36.5442	0.9278	0.9972	13.3223	9.175	0.4069	0.406	0.1488	0.6405	0.0765	-0.0443	-0.046	-0.091	0.0304	0.0238
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11117.1	2285	0.9113	96.5198	35.8222	0.9452	0.9984	12.781	9.2766	0.4261	0.4427	0.0825	0.8756	0.1314	-0.0356	-0.0418	-0.1018	0.0581	0.0354
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12399	1402.6	0.9112	104.0542	37.7661	0.9168	0.9903	13.7196	9.7936	0.4532	0.4635	0.2149	0.6859	0.0779	-0.0412	-0.0439	-0.0891	0.0178	0.0218
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12064	1744.6	0.9109	101.2749	36.2813	0.9668	0.9994	12.3077	10.2527	0.4799	0.4896	0.1778	0.7179	0.1041	-0.0633	-0.0661	-0.1108	0.0194	0.0278
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12443.3	2036.3	0.9105	102.6272	37.1765	0.9331	0.9953	13.4375	9.7414	0.4033	0.41	0.133	0.6231	0.0945	-0.0384	-0.0407	-0.0776	0.029	0.022
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11209.2	741.29	0.9103	127.4398	40.9646	0.9543	0.9981	14.584	11.2235	0.526	0.5398	0.2383	0.7532	0.0947	-0.068	-0.0758	-0.1089	0.0121	0.0253
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11768.9	647.09	0.9103	101.9242	36.4966	0.9616	1	12.7446	10.164	0.4471	0.4496	0.1239	0.654	0.0993	-0.0476	-0.0539	-0.0988	0.044	0.0264
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11017.4	1811.8	0.9103	70.4023	30.0667	0.9786	1	9.9597	9.2272	0.3954	0.4216	0.1279	0.5899	0.1132	-0.0374	-0.0416	-0.0827	0.0508	0.0279
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11379.7	2234.9	0.9101	66.912	29.5899	0.9603	1	10.2656	8.2378	0.3942	0.4108	0.1486	0.6351	0.0961	-0.042	-0.0465	-0.1111	0.0263	0.0307
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12120.2	1936.4	0.91	86.52	33.4433	0.9721	1	11.544	10.0357	0.3962	0.4204	0.0749	0.6359	0.1324	-0.034	-0.0452	-0.0868	0.0523	0.0367
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11852.9	1110.8	0.91	89.6548	34.0212	0.9734	1	11.5833	10.0763	0.352	0.3499	0.1489	0.6206	0.0756	-0.0352	-0.0349	-0.0789	0.0254	0.0245
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11328.1	1179	0.9099	96.8423	35.3295	0.975	1	11.9561	10.5729	0.4074	0.3916	0.1609	0.6924	0.1174	-0.0476	-0.0477	-0.1177	0.025	0.0301
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11724.5	1782.9	0.9098	67.5713	29.7205	0.9613	0.997	10.2719	8.5138	0.3978	0.4147	0.1398	0.5718	0.0904	-0.0479	-0.0551	-0.1023	0.0213	0.0258
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11013.3	1914.4	0.9097	117.292	38.864	0.9759	1	12.8642	11.8769	0.4639	0.4646	0.1764	0.7458	0.0921	-0.0503	-0.055	-0.1025	0.0416	0.026
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11656.1	2196.7	0.9095	76.5603	31.6814	0.9585	0.9967	11.0862	8.881	0.3589	0.3746	0.0954	0.5584	0.0989	-0.0347	-0.044	-0.0915	0.055	0.0318
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11140.4	962.11	0.9094	97.6715	36.4417	0.9242	1	12.8123	9.191	0.3789	0.3696	0.2224	0.526	0.062	-0.0424	-0.0421	-0.0874	0.0076	0.0185
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11171.4	2055.5	0.9091	86.3733	33.3825	0.974	1	11.4189	9.5655	0.348	0.3709	0.0774	0.5377	0.0906	-0.0284	-0.0407	-0.0753	0.0747	0.0308
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11712.9	889.16	0.9091	96.5599	35.9839	0.9371	1	13.0169	9.0577	0.4384	0.441	0.1073	0.6359	0.0985	-0.0491	-0.056	-0.0997	0.0356	0.0285
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11511.1	1722.7	0.909	105.7615	37.0288	0.9693	1	12.5278	10.5133	0.4558	0.4369	0.2091	0.8008	0.1128	-0.0465	-0.0509	-0.0923	0.028	0.0238
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11831.2	2010.4	0.9089	87.8385	33.7263	0.9704	1	11.3612	9.6049	0.4298	0.4194	0.2639	0.698	0.0843	-0.0463	-0.0462	-0.0982	0.0158	0.0251
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11940.3	2112.7	0.9088	111.8078	38.1305	0.9664	1	13.099	10.6681	0.3827	0.3895	0.0855	0.5852	0.0855	-0.0346	-0.0412	-0.0777	0.0471	0.0273
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12232.2	1974.1	0.9087	143.4857	43.2708	0.963	0.998	14.9073	11.9938	0.4503	0.4526	0.1215	0.6862	0.0882	-0.0562	-0.0579	-0.1092	0.0304	0.0242
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11831.2	2055.4	0.9087	126.0028	40.642	0.9586	1	14.014	11.112	0.4469	0.45	0.1726	0.5913	0.0653	-0.0508	-0.0558	-0.0864	0.0084	0.0215
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11246.3	870.56	0.9085	83.513	33.6024	0.9294	0.997	12.1828	8.6026	0.4458	0.4237	0.1902	0.8277	0.1245	-0.048	-0.0508	-0.1208	0.0145	0.0267
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11885.7	2155.4	0.9084	76.7635	31.3709	0.9802	1	10.4882	9.5843	0.3557	0.3708	0.1373	0.5147	0.0817	-0.0359	-0.0402	-0.0708	0.0322	0.0227
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11841.7	2129.1	0.9083	62.3266	28.8634	0.9401	0.9951	10.3962	7.9389	0.3701	0.3799	0.1522	0.5454	0.079	-0.0404	-0.0433	-0.0882	0.0256	0.0273
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11973.4	1932.3	0.9083	188.2144	49.2421	0.9754	0.9992	16.2735	14.7336	0.5106	0.5093	0.1697	0.7504	0.0783	-0.0685	-0.07	-0.1113	0.0172	0.0192
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11596.7	1923.4	0.9082	125.2641	40.5999	0.955	1	14.1563	10.9266	0.3855	0.3847	0.1411	0.6901	0.08	-0.0441	-0.0486	-0.0943	0.0243	0.0223
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12136.6	2411.9	0.9082	104.67	36.8425	0.969	1	12.4898	10.4451	0.3605	0.364	0.1144	0.6023	0.0908	-0.0325	-0.0334	-0.0933	0.0373	0.0288
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11318.7	1990.3	0.9081	94.5962	34.9879	0.9711	0.9978	11.7164	10.1321	0.4323	0.4433	0.1576	0.7519	0.0967	-0.0492	-0.0517	-0.0928	0.0162	0.0231
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11578.8	2002.4	0.9079	93.5454	35.0003	0.9596	1	12.2849	9.4439	0.3555	0.3598	0.138	0.5202	0.0714	-0.0287	-0.0343	-0.0782	0.0431	0.0258
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12385.6	1393.4	0.9079	45.1428	24.5142	0.944	0.9942	8.2549	7.2163	0.362	0.3446	0.1148	0.8315	0.1709	-0.0253	-0.0206	-0.1114	0.0489	0.0401
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11453.1	915.89	0.9079	128.6402	41.1815	0.9532	0.9962	14.3428	11.5948	0.571	0.5704	0.2232	0.8085	0.1212	-0.0685	-0.075	-0.1304	0.0282	0.0285
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11054	2243.6	0.9079	96.6985	35.3608	0.9718	1	12.0675	10.3038	0.4666	0.4883	0.1974	0.6989	0.0979	-0.0562	-0.056	-0.1109	0.0214	0.0285
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11011	2387.4	0.9078	43.3575	24.0624	0.941	0.9831	7.9134	7.2961	0.3321	0.3708	0.0828	0.5974	0.157	-0.0171	-0.0188	-0.1009	0.0919	0.0439
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11139.7	2420.5	0.9078	98.1876	35.768	0.9644	1	12.2744	10.3087	0.3572	0.3713	0.1137	0.609	0.0877	-0.0323	-0.0366	-0.0891	0.0337	0.0274
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11594.5	1623.8	0.9078	154.5752	44.9831	0.96	1	15.7893	12.3094	0.4376	0.4451	0.1802	0.632	0.092	-0.0444	-0.0519	-0.0822	0.034	0.0248
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12239	2384.9	0.9078	84.0823	32.9267	0.9746	1	11.101	9.7074	0.4192	0.4137	0.1096	0.819	0.1543	-0.0394	-0.0442	-0.1082	0.0456	0.0386
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12231.7	1165.8	0.9077	121.4783	40.0548	0.9515	1	14.2854	10.697	0.5274	0.5392	0.2599	0.7245	0.0969	-0.0619	-0.0662	-0.1138	0.0092	0.0249
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11420.9	1961.4	0.9077	95.19	35.0045	0.9762	1	11.9155	10.3934	0.3529	0.3499	0.1737	0.6948	0.0654	-0.0373	-0.0384	-0.0948	0.0352	0.024
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11346.7	2317.7	0.9077	121.4427	39.5571	0.9753	1	13.2859	11.7789	0.3697	0.3868	0.0931	0.7197	0.1116	-0.0348	-0.0384	-0.1117	0.0685	0.0358
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11001.3	2455.4	0.9073	179.2141	48.2259	0.9683	1	16.3965	14.4051	0.4154	0.4179	0.1026	0.6903	0.093	-0.0371	-0.0421	-0.0852	0.0461	0.0249
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12191.8	872.19	0.9073	70.7815	30.7277	0.942	1	11.2361	8.1435	0.4615	0.4765	0.2043	0.5952	0.0757	-0.051	-0.0537	-0.0923	0.0066	0.0214
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11715.3	2098.3	0.9072	95.802	35.1189	0.9761	1	11.821	10.504	0.3601	0.372	0.1006	0.7865	0.1072	-0.0313	-0.0385	-0.0986	0.0595	0.0318
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11686.2	1047	0.9072	103.8946	36.5299	0.9784	1	12.2589	11.1838	0.463	0.4565	0.1632	0.7622	0.0926	-0.0547	-0.0571	-0.1061	0.0184	0.0225
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11656	1907.1	0.9072	67.9386	29.7922	0.9619	0.9982	10.4939	8.5232	0.3775	0.4144	0.0963	0.5458	0.117	-0.0298	-0.0339	-0.0875	0.047	0.0346
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11216.3	2298.9	0.9071	90.6522	34.6782	0.9473	1	12.4129	9.005	0.3398	0.3483	0.112	0.4909	0.0704	-0.0288	-0.0353	-0.068	0.0542	0.0247
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11341.7	1837.2	0.907	127.7883	40.8965	0.9601	0.9989	14.2057	11.195	0.4902	0.4999	0.2605	0.8589	0.0918	-0.0645	-0.0665	-0.1252	-0.0057	0.0223
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12015.4	2021	0.907	168.0953	46.6295	0.9715	1	15.6915	13.5015	0.498	0.4931	0.2058	0.7205	0.08	-0.0667	-0.0704	-0.1325	0.0193	0.0231
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11788.4	2584.4	0.907	62.1737	28.4772	0.9634	0.998	9.7121	8.1168	0.3578	0.3828	0.0993	0.5947	0.1399	-0.0261	-0.0309	-0.0901	0.0498	0.0365
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12089.8	2214.3	0.9069	92.514	35.2023	0.9382	0.9969	12.9146	9.1302	0.4012	0.4081	0.1471	0.5673	0.0972	-0.0439	-0.049	-0.0898	0.0202	0.0274
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11198.1	974.46	0.9067	122.5259	39.7824	0.9729	1	13.5171	11.633	0.4853	0.4765	0.2753	0.6365	0.0631	-0.0674	-0.0702	-0.1021	-0.0085	0.0184
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11795.9	741.12	0.9066	81.4049	33.0689	0.9355	0.9901	11.8054	8.9745	0.5455	0.5323	0.1846	0.8804	0.131	-0.0736	-0.0811	-0.1297	0.0354	0.0295
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11984.3	631.23	0.9066	50.1961	25.8374	0.9449	1	9.0773	6.8162	0.327	0.3349	0.1301	0.9416	0.1207	-0.021	-0.02	-0.0796	0.0403	0.033
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11566.5	2213.9	0.9065	78.7977	32.0698	0.9628	1	11.0345	8.886	0.3487	0.3441	0.1776	0.5522	0.0866	-0.0365	-0.038	-0.0947	0.0322	0.0288
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12065.8	1221.3	0.9064	91.4514	34.5456	0.963	1	11.8503	9.6415	0.3506	0.3524	0.2073	0.5415	0.0493	-0.0395	-0.0404	-0.0747	0.0191	0.0191
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11887.3	1971.2	0.9064	117.1482	39.0695	0.9644	0.9986	13.1209	11.1093	0.4301	0.4298	0.1136	0.7128	0.1012	-0.0524	-0.0557	-0.1139	0.0511	0.0283
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12068.4	2021.8	0.9063	64.503	29.0063	0.9634	1	10.1833	8.262	0.3836	0.3823	0.1849	0.6413	0.0609	-0.0356	-0.0379	-0.0908	0.0293	0.0234
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12452.5	1460.6	0.9063	104.5844	37.866	0.9166	0.9983	14.1268	9.313	0.4085	0.4102	0.1803	0.5899	0.07	-0.0444	-0.0503	-0.0882	0.0265	0.0228
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11335.6	1048.2	0.9061	76.3847	31.4918	0.9679	1	11.0296	8.8999	0.3695	0.3876	0.1076	0.5801	0.084	-0.0365	-0.0397	-0.0882	0.0401	0.0279
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11571.7	1089.7	0.9061	111.853	38.4504	0.9507	0.9966	13.3849	10.5819	0.602	0.5913	0.2521	1.072	0.1632	-0.0802	-0.0815	-0.1701	-0.0002	0.0305
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11758	2552.2	0.9061	47.4639	25.1323	0.9443	1	8.9116	7.3277	0.415	0.4405	0.1354	0.676	0.1521	-0.0413	-0.038	-0.1067	0.0304	0.0363
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12330.5	1245.6	0.9059	68.7304	29.971	0.9615	1	10.6015	8.1817	0.5147	0.545	0.1508	0.7803	0.1253	-0.0659	-0.0735	-0.1192	0.0363	0.0349
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11540	2301.6	0.9058	94.3942	35.0153	0.9675	1	11.945	9.8088	0.3227	0.3317	0.1083	0.5002	0.0746	-0.0244	-0.0328	-0.0824	0.0497	0.03
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11567.8	646.58	0.9058	65.2042	28.9882	0.9751	1	9.9193	8.4858	0.402	0.404	0.1324	0.6544	0.0916	-0.0444	-0.0487	-0.1025	0.0606	0.032
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11358.2	934.98	0.9058	111.8712	38.1805	0.9644	0.9984	13.003	10.9554	0.431	0.4488	0.101	0.6164	0.0991	-0.0426	-0.0523	-0.0992	0.0537	0.0301
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11608.4	2052.2	0.9058	65.4896	29.1047	0.9715	1	9.874	8.5857	0.3676	0.3831	0.1336	0.5684	0.0794	-0.0369	-0.0421	-0.0792	0.0363	0.0264
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11322.1	881.71	0.9057	83.4851	32.9033	0.969	1	11.3454	9.368	0.495	0.5044	0.1815	0.7492	0.141	-0.059	-0.0643	-0.121	0.0117	0.0341
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11892.8	832.08	0.9057	102.933	36.49	0.9714	1	12.3548	10.5875	0.4848	0.4575	0.2802	0.7865	0.1025	-0.0681	-0.0673	-0.1199	-0.0206	0.0218
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12244.7	2345	0.9057	98.7683	35.8711	0.9646	1	12.3076	10.1661	0.4474	0.4315	0.1566	0.8615	0.0866	-0.0509	-0.0559	-0.1011	0.0525	0.0267
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11691.1	2481.1	0.9057	97.6437	35.5317	0.9719	1	12.159	10.7457	0.344	0.3612	0.1216	0.5248	0.0849	-0.0283	-0.0307	-0.0829	0.0445	0.0241
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12137.5	2226.8	0.9056	68.0273	29.6625	0.9716	1	10.0863	8.6183	0.3167	0.3254	0.142	0.4421	0.0579	-0.029	-0.0341	-0.0649	0.0442	0.0209
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11134.6	1777.5	0.9056	114.8305	38.5281	0.9721	1	13.1963	11.4907	0.3401	0.3371	0.1339	0.5388	0.067	-0.0353	-0.0393	-0.0929	0.047	0.0244
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	10987.9	1937.4	0.9056	139.4896	42.7126	0.9608	1	14.8543	11.5109	0.4265	0.4412	0.1011	0.7411	0.0975	-0.0452	-0.0532	-0.0954	0.0386	0.0265
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12005.3	2122.6	0.9055	86.8783	33.421	0.9774	1	11.0221	10.1227	0.3294	0.3289	0.137	0.7327	0.0717	-0.0268	-0.0285	-0.084	0.0396	0.0229
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11713.9	943.29	0.9054	103.0264	36.6859	0.962	1	12.7564	10.1142	0.4207	0.4265	0.1331	0.597	0.0802	-0.0479	-0.0534	-0.0839	0.0168	0.0231
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11730.7	894.41	0.9054	77.2881	31.5735	0.9743	1	10.6956	9.4083	0.5416	0.5582	0.2138	0.7329	0.1017	-0.0712	-0.0777	-0.1133	0.0037	0.026
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12130.6	975.28	0.9053	114.2988	38.5832	0.9648	0.9977	13.1363	10.7691	0.5428	0.5493	0.2184	0.7511	0.0793	-0.071	-0.0762	-0.1022	0.0088	0.0212
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12017.6	1193.8	0.9051	75.8521	31.6522	0.9514	1	11.2986	8.5618	0.3758	0.3888	0.1155	0.5401	0.0747	-0.0372	-0.047	-0.0826	0.0479	0.031
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11532.9	954.38	0.9047	93.0365	35.7769	0.9134	0.9901	13.2884	9.2798	0.5218	0.5331	0.1198	0.777	0.1322	-0.0625	-0.0705	-0.1134	0.0226	0.0325
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12277.6	2179.8	0.9047	91.7243	34.4324	0.9722	1	11.632	10.2779	0.4099	0.4102	0.2058	0.6232	0.0892	-0.0501	-0.0516	-0.09	0.0019	0.021
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11269.8	1032.1	0.9046	121.6019	39.762	0.9665	1	13.5481	11.018	0.3278	0.3455	0.1324	0.4318	0.0611	-0.0302	-0.0343	-0.0783	0.0549	0.024
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11836.5	1330.1	0.9046	87.5128	33.4928	0.9803	1	11.0969	10.1175	0.415	0.4159	0.1337	0.6238	0.1098	-0.0553	-0.0553	-0.1072	0.0411	0.0318
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11061.4	1917	0.9046	84.773	33.1142	0.9715	1	11.2889	9.3706	0.4482	0.4565	0.1603	0.7239	0.1165	-0.0482	-0.052	-0.1139	0.0834	0.0299
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12319.1	2420.1	0.9045	77.5746	31.8341	0.9619	1	11.1334	9.2343	0.3812	0.4009	0.1616	0.545	0.08	-0.0376	-0.0388	-0.0767	0.0154	0.0215
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11613.4	1949.4	0.9044	111.6109	37.929	0.9749	1	12.6698	11.3836	0.4909	0.5025	0.1075	0.7395	0.1111	-0.0607	-0.0681	-0.1131	0.0384	0.0293
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11867.8	2081.7	0.9044	86.2673	33.7164	0.9536	0.9999	11.8834	9.1613	0.4545	0.4571	0.2102	0.6527	0.1039	-0.0529	-0.0567	-0.0997	0.0215	0.0271
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11545.5	2249.4	0.9042	91.9197	34.3971	0.9763	1	11.5283	10.1322	0.3426	0.3583	0.1362	0.502	0.0739	-0.0374	-0.0422	-0.0983	0.0353	0.0245
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11353.7	1175.5	0.9042	112.4396	38.1755	0.9695	1	13.1171	10.9005	0.5846	0.5735	0.296	0.9117	0.12	-0.073	-0.0744	-0.1201	0.0076	0.0211
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11769.8	2198.1	0.9041	76.8484	31.7541	0.9577	0.9974	10.9937	8.7609	0.3265	0.35	0.1033	0.57	0.091	-0.0292	-0.0336	-0.0844	0.0432	0.0303
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12318.7	2451.4	0.904	53.3151	29.099	0.7912	1	11.0361	6.1027	0.3679	0.4063	0.0857	0.6672	0.1335	-0.0249	-0.0284	-0.0901	0.0433	0.0324
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11295.7	1363.4	0.904	118.759	39.6534	0.9491	0.9979	13.9804	10.8011	0.4718	0.4771	0.1312	0.6334	0.0878	-0.0464	-0.0509	-0.0949	0.0205	0.0204
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11256.5	1051.6	0.9039	127.554	40.9619	0.9553	0.9995	14.277	11.0465	0.482	0.5031	0.1999	0.643	0.0932	-0.0608	-0.0648	-0.0961	0.0024	0.0226
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11813.3	1082.9	0.9038	86.619	34.195	0.9309	0.9967	12.3886	8.5184	0.4216	0.4422	0.171	0.5686	0.0834	-0.0517	-0.0584	-0.0924	0.0145	0.0232
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11964.1	2602.1	0.9038	54.8255	26.6862	0.9674	1	9.1758	7.9081	0.359	0.3396	0.136	0.609	0.1187	-0.0412	-0.0423	-0.1181	0.0441	0.0349
