Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9147.8	855.49	74.01	30.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9944.5	1059.9	67.05	29.93
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8931.5	1376.3	131.73	41.3
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9757.7	1768.3	85.61	33.41
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10310.9	2477.7	28.24	20.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10010.4	459.65	46.85	25.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9385.8	2483	41.9	23.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10309.1	2534.4	24.19	19.14
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8840.7	1114.4	116.3	38.82
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9547.7	1623	64.18	28.84
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9404.1	946.73	83.55	33.2
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9326.5	1301.3	31.99	21.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10030.8	1118.6	114.93	38.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8836.8	2080.6	68.42	29.84
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9893.6	1162.7	41.84	28.09
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10046.5	916.65	28.58	19.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9688.4	901.68	33.91	22.37
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9639.3	1951.4	78.4	31.78
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10076.2	2335.4	43.85	24.02
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10351.6	1075.8	94.78	34.96
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9869.6	1689.6	97.01	35.57
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10336.6	1946.7	81.97	33.31
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9249.1	2368.2	22.11	17.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9336.8	957.09	91.81	34.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9705	1727	24.68	18.41
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10425.7	660.13	39.7	23.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9230.1	1319.4	53.95	35.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8895.7	2388	39.73	23.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8822.8	761.36	62.64	28.89
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9477	1866.5	42.21	23.49
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9978.3	2348.4	44.96	24.37
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9779.7	811.43	47.38	24.89
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8800.2	2133.2	71.5	30.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9317.3	2224.6	39.62	23.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10117.9	1152.5	33.77	25.07
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9590.2	2031.2	33.2	21.41
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9331.9	2676.7	32.12	21.01
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9128	1035.5	52.39	26.65
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9508	803.75	18.93	19.93
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9632.4	1072.1	78.13	31.77
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9030.5	966.22	16.9	15.56
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9495.8	1490.3	22.12	22.2
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9024.4	2154.9	45.51	24.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8589	1208.8	57.13	27.47
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9978.8	1392.2	27.7	19.42
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8872.6	2514.2	53.48	27.08
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9051.9	770.53	45.62	24.47
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8636.4	955.99	38.09	29.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9310.4	732.05	23.13	18.03
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10473.6	1023.5	73.91	31.18
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9266.9	2118.6	28.46	20.21
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10216.4	1010.1	33.08	20.93
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9335.9	1314.6	40.35	23.15
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8738	943.87	51.89	26.06
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9365.2	1390.7	28.96	19.93
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9396.6	2345.9	56.96	27.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8760.5	2091.4	39.25	23.09
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9026.7	1407.4	38.16	22.65
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10472.1	2397.2	23.65	18.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9371.4	2495.2	36.54	22.43
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8610	627.93	43.02	24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9225.8	2506.4	68.17	29.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9293.5	2355.8	53.3	26.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8866.1	1317.6	16.3	15.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8624.5	1145.2	81.83	32.56
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8772.6	1608.1	56.39	38.01
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8975.7	1648.4	60.61	27.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10234.9	1760.8	25.66	19.51
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10060.4	1464.5	25.8	18.87
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9683.7	920.49	117.04	38.99
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9776.2	1062.9	83.47	33.09
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9387.9	2188.1	67.87	29.7
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8937	2201.5	102.97	36.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9057.5	2830.1	31.28	20.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9677	804.84	71.06	30.65
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8877.3	658.96	25.13	19.02
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9601.6	1574.1	45.98	24.67
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9601.2	1584	35.97	22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9505.4	2656.4	49.16	25.81
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10407.8	1831.2	23.51	18.52
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9169.3	1544.7	38.43	22.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10080.5	2346.9	71.73	30.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9155.5	698.53	60.65	28.15
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9587.4	1678.7	31.78	20.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9133.6	1203.9	19.51	17.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10113.7	1001.1	87.97	33.57
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10010.2	2235.5	35.6	22.29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9968.6	2269.1	123.35	39.92
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8847.3	1910.5	38.02	23.65
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8773.3	1057.4	56.53	27.12
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9985.6	799.63	28.07	19.33
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9239.6	1524.9	59.31	27.66
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9974.3	1057.3	36.71	21.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9588.6	1969.4	37.05	22.07
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10235.1	1846.7	37.29	22.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9730.1	664.33	54.32	27.19
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8854.7	1362.7	48.4	25.69
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9848.3	1624.5	79.77	32.29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9024.7	1531.4	67.06	40.06
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9204.8	2072.9	81.82	32.47
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9147.4	1292.6	43.05	24.08
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9575.8	1122	74.68	31.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9200.4	991.52	114.95	38.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9696.5	1822.8	24	18.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9693.4	833.28	47.22	24.98
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10264.4	2324.8	24.13	19.2
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9419.7	1964.9	40.34	31.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10167.4	1371.6	77.69	31.92
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9268.5	2450.3	20.03	16.83
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10127.1	1535.1	40.24	22.92
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9895.8	1762.6	37.25	28.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9720.4	2431	28.17	24.76
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8587.8	779.69	91.45	34.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10142	999.9	61.87	28.42
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9306.3	724.65	21.81	17.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10504.8	836.53	33.6	21.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9224.2	1493.7	28.18	19.98
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9649.6	2662.2	36.79	22.91
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8797.1	1533.8	24.82	18.99
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9360.5	1714.8	137.68	42.2
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10327.4	425.02	40.42	23.07
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10085.2	1307.1	18.57	16.39
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9807.9	2336.4	36.8	21.99
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9410.2	2556.9	45.8	24.49
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10421.7	2163.4	84.76	33.28
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8603.2	1454.8	75.6	32.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10056.1	1935.3	32.33	21.13
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9175.8	1922.9	60.41	28.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9532.6	1693.6	31.7	32.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9332.1	1368	79.79	32.99
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10217.4	1954.9	48.94	25.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8681.4	688.85	21.77	17.29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10120.7	2031.3	39.01	22.37
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10196.9	1825.4	92.43	34.56
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9901.5	689.21	29.48	21.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9458.7	1834	59.56	28.54
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9484.2	1088	86.17	33.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8801.4	2191.4	66.58	30.3
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8982.4	1072	77.49	31.66
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8931.9	2640.5	52.7	26.09
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9169.6	809.31	62.27	29.52
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8654.7	1268.2	51.88	29.88
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8633.6	910.45	104.27	36.62
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9838.7	807.3	56.88	32.16
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10263.5	1110.6	81.82	32.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9398	1504.3	101.58	44.74
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9301.2	1626.2	52.01	26.49
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8951.9	2607.3	67.73	29.67
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9353.7	1388.8	57.53	36.29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9136.9	1798	18.59	18.07
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9037.8	2083.7	65.04	28.96
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10281.2	690.14	66.47	29.88
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9055.4	1301.2	28.73	19.83
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9516.3	1740.2	84.98	33.13
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10310.1	1715.2	29.65	20.55
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9290.3	2076	38.92	22.56
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9844.7	762.6	56.14	28.61
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8872.9	2310.4	66.9	29.67
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10309.9	420.98	28.43	19.75
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9762.4	1275.2	80.63	32.55
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8729	1335.7	30.67	20.02
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9723.6	1316.6	31.23	20.15
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9026.8	1423.3	36.21	21.92
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9601.9	1774.3	47.7	25.79
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9068.6	2820.9	48.8	25.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9368.5	919.11	28.36	19.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9019.7	2655.6	9.647	15.66
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9239.2	1074.5	27.63	20.09
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8949.4	2448.1	83.7	33.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10359.4	1567.5	27.44	19.15
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8752	910.45	63.11	28.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10508	1541.8	13.76	15.29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9401	1736.8	70.38	30.29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10120.8	1606	47.36	24.89
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8932.4	1338.4	107.07	37.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9917.4	1342.5	39.57	24.75
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9425.5	2713	28.01	19.79
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9292.7	1543.9	85.31	33.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9867.1	2259.5	38.92	23.2
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9315.9	896.76	40.46	23.54
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9017.9	1750.7	129.83	40.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8793.1	1071.1	85.41	33.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8843.6	846.54	58.08	27.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9222.8	676.77	30.53	20.54
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9440.4	1853.8	47.84	24.98
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10339.4	1843.1	24.08	18.83
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10028.6	538.13	22.06	24.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9901.8	1096	52.66	47.08
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8983	1167.7	42.76	25.49
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9252.5	2274	27.06	19.33
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9181.4	828.88	71.16	30.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9911.1	532.43	99.52	36.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9232.3	1084.6	83.22	33.11
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9745	933.5	73.94	30.99
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9665.6	1936.6	24.85	18.47
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9337.2	1028	124.09	40.01
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10408.1	1078	30.31	20.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9116.4	1577.6	30.46	20.46
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9798.8	1382.8	95.46	34.99
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8577.5	1133.9	48.83	25.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9275.5	2042.7	27.2	19.15
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8998	1997.3	44.35	32.47
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9413.9	1668.7	49.06	25.54
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9876.9	2095.7	26.29	20
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9966.2	1330.5	42.11	24.46
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9997.5	2326.5	128.26	40.59
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10242.4	982.95	69.89	30.07
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9690.4	824.95	68.73	29.79
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9192.8	1339	32.14	23.28
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10263.3	1995.7	38.93	22.69
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10393.5	2309.5	78.13	32.06
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9322.5	759.5	61.2	28.23
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10311	1933	56.6	27.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9211.8	705.65	24.01	18.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8917.7	1791.3	33.32	21.55
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9348.9	2036.2	104.13	36.69
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10231.1	2533.7	31.91	21.14
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8676.8	881.82	59.03	29.91
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8911.7	681.3	25.96	19.33
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10445.2	473.13	18.63	16.54
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9230.1	1073.7	88.28	33.98
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8997	1611.4	15.48	14.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9005.2	2081.9	15.56	14.82
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9494.4	1332.6	28.95	20.07
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9377.9	1549.2	83.59	32.88
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9571.7	2504	23.22	19.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9683.5	685.1	12.15	16.6
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9309.8	1111.5	14.59	18.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10104.4	2313.9	30.02	26.19
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10251.4	1435.5	29.74	22.7
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8895.8	1038.1	56.33	28.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9927.7	2649	27.64	20.37
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10206.9	1159.4	36.07	21.88
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9401.3	662.95	27.75	20.13
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9494.4	2106.4	36.55	21.91
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10132	1505.8	20.91	16.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9922.6	866.27	73.21	30.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10388	1274.3	66.41	29.25
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9061	2440.8	29.81	20.49
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9988.6	1538.3	47.42	24.85
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8784.7	1690.5	26.46	19.05
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9296.9	2148.8	28.22	20.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9190.1	1598.8	101.2	36.14
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8624.8	1225.6	41.54	30.1
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9966.6	1049.5	20.83	17.08
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9901.3	629.08	24.34	18.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10376.3	471.37	45.75	25.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9132.2	1487.2	31.01	21.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8927.3	979.9	79.29	32.01
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8666.4	1608.1	57.86	27.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10456.9	1432.7	55.97	27.06
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8691.4	1619.1	64.85	29.3
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9904.4	1727.6	87.93	33.65
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8778.9	1862.3	77.47	31.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10150.5	622.28	24	18.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10446.7	1610.2	44.42	24.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9434.7	782.12	74.86	32.2
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9067.6	1156.7	80.02	32.21
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8932.9	2144.4	31.13	20.38
