Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7217.3	2326.3	0.5325	40.4766	23.5104	0.9202	0.9865	8.237	6.3451	0.3908	0.3836	0.1615	0.5964	0.0892	-0.043	-0.0478	-0.088	0.039	0.0232
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7662.2	2518.5	0.5325	22.5671	22.3956	0.5654	0.7646	7.8348	5.6393	0.6409	0.6424	0.3368	0.8387	0.1207	-0.0951	-0.0985	-0.1347	-0.0346	0.0254
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7563.3	1179	0.5325	52.3334	26.0051	0.9725	1	8.7831	7.8237	0.354	0.3458	0.2355	0.578	0.063	-0.0451	-0.0474	-0.0841	0.0024	0.0193
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7523.6	1409.1	0.5324	30.2706	24.2155	0.6487	0.8316	8.5037	6.4492	0.5438	0.5683	0.3291	0.7017	0.0989	-0.0638	-0.0671	-0.0873	-0.022	0.016
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7895.8	688.55	0.5324	48.1113	25.3887	0.9379	0.9954	9.0605	6.7078	0.5222	0.5155	0.395	0.6294	0.0568	-0.0649	-0.0641	-0.1056	-0.0322	0.0165
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7160.9	635.45	0.5324	17.3757	15.9109	0.8625	0.9776	5.9752	4.0074	0.4971	0.5195	0.2574	0.8027	0.1544	-0.0588	-0.0518	-0.1225	-0.0049	0.0317
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6953.3	917.35	0.5323	31.8244	20.5674	0.9454	1	7.2597	5.4899	0.3507	0.3463	0.2366	0.4723	0.0528	-0.0342	-0.0343	-0.063	0.0019	0.0117
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7300.7	1355	0.5323	26.0479	22.9001	0.6242	0.7869	7.7317	5.9127	0.4759	0.4725	0.3697	0.7138	0.071	-0.0614	-0.0618	-0.0982	-0.0304	0.0152
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7261.1	1761.8	0.5323	68.1967	30.2434	0.9369	0.9821	10.2261	8.7991	0.4724	0.4757	0.3329	0.6903	0.0709	-0.0645	-0.0638	-0.0969	-0.0285	0.0132
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7593.8	1978.4	0.5322	29.3339	19.8842	0.9323	0.9933	6.9835	5.2683	0.5177	0.4819	0.3219	1.04	0.146	-0.0644	-0.0645	-0.1436	-0.008	0.0279
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7386.8	2667.1	0.5322	23.5206	18.4973	0.8639	0.9465	6.1217	5.2931	0.4596	0.4854	0.1032	0.7637	0.2209	-0.0416	-0.032	-0.1274	0.0634	0.0445
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7753.4	1530	0.5322	18.9063	15.9252	0.9368	0.9985	5.7325	4.5911	0.6809	0.7259	0.2279	0.9665	0.2134	-0.0874	-0.0858	-0.1735	0.0285	0.0475
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7757.6	2514.9	0.532	14.4041	14.6071	0.8483	0.9698	5.0583	3.6907	0.7195	0.7146	0.558	0.9132	0.0908	-0.1087	-0.1138	-0.1494	-0.0573	0.0264
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7260.7	2005.7	0.532	26.9199	19.0552	0.9317	0.9901	6.3792	5.5168	0.5187	0.4747	0.2938	0.9981	0.1917	-0.0765	-0.08	-0.1579	-0.0221	0.0342
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7705.6	1393.2	0.532	54.0119	26.6818	0.9534	1	9.5233	7.504	0.3545	0.3514	0.1518	0.453	0.0467	-0.0338	-0.0385	-0.0606	0.0169	0.0173
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6898.1	962.79	0.532	15.6114	14.8018	0.8954	0.971	5.2292	4.246	0.6601	0.6736	0.2203	1.2976	0.2522	-0.079	-0.0736	-0.1742	-0.0054	0.039
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7855.6	2086.7	0.5319	22.9176	18.2632	0.8634	0.9767	6.8027	4.3701	0.4245	0.4086	0.3365	0.5938	0.0646	-0.0531	-0.051	-0.0909	-0.0264	0.0182
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7861.4	2409.7	0.5319	26.2802	19.6277	0.8572	0.9739	7.3697	5.0204	0.4697	0.3353	0.077	2.5379	0.4416	-0.0386	-0.0207	-0.3328	0.078	0.0768
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7171.1	705.42	0.5319	22.5225	17.5064	0.9235	0.9917	6.069	4.6873	0.6359	0.6208	0.2142	0.9487	0.1918	-0.08	-0.0789	-0.1644	0.0034	0.044
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7618.5	1119.8	0.5319	27.8019	19.254	0.9424	0.9918	6.6924	5.375	0.4019	0.3957	0.3437	0.495	0.0376	-0.0528	-0.0536	-0.0802	-0.0135	0.0123
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7395.2	2518.1	0.5319	29.0684	20.1141	0.9029	0.9878	7.1109	5.2606	0.4453	0.4256	0.3294	0.6587	0.0812	-0.0553	-0.057	-0.0769	-0.0218	0.013
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7662.2	2651.2	0.5318	23.1229	19.446	0.7684	0.9961	7.5445	4.1485	0.3248	0.3227	0.1215	0.4932	0.0942	-0.0266	-0.0322	-0.0735	0.0229	0.0244
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7977.1	1694.4	0.5318	29.3609	21.1026	0.8285	0.9513	7.7901	5.1581	0.4322	0.4425	0.2796	0.5046	0.0499	-0.0495	-0.0505	-0.0837	-0.0215	0.0138
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7517.3	2054.9	0.5317	23.9657	19.1029	0.8253	0.9437	6.7964	4.892	0.3345	0.3564	0.1299	0.4245	0.069	-0.0328	-0.0379	-0.0692	0.0454	0.0277
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7055.3	750.65	0.5316	24.2498	19.4749	0.8035	0.9237	6.6135	5.2384	0.6473	0.5872	0.4322	0.9704	0.1517	-0.0823	-0.0806	-0.1269	-0.0304	0.026
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6759.7	1279.1	0.5315	15.943	15.5238	0.8313	0.9542	5.4066	3.8852	0.4825	0.4345	0.2699	0.9251	0.1763	-0.0446	-0.0398	-0.0989	-0.0069	0.0238
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7686.5	2134.5	0.5315	17.6756	16.2527	0.8409	0.9303	5.4741	4.7692	0.4822	0.4839	0.2669	0.6716	0.0969	-0.0706	-0.0721	-0.1146	-0.0174	0.024
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7121	1421.6	0.5313	17.5251	16.2949	0.8294	0.9573	5.7785	4.1906	0.5487	0.5593	0.237	0.8801	0.1826	-0.0733	-0.0655	-0.1351	-0.0218	0.0317
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8068.6	1518.4	0.5313	32.8621	21.2031	0.9186	0.9919	7.3744	6.2023	0.378	0.3854	0.1999	0.4865	0.0603	-0.0324	-0.0342	-0.077	0.0093	0.0183
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7951.3	1513.6	0.5313	47.05	25.9755	0.8763	0.9922	9.8949	6.0423	0.3815	0.3832	0.2753	0.4835	0.0499	-0.0409	-0.0415	-0.0663	-0.0124	0.0113
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7690.8	876.01	0.5312	49.2396	25.8696	0.9246	0.9992	9.5885	6.448	0.4087	0.3993	0.2909	0.5507	0.0536	-0.0549	-0.0554	-0.0847	-0.0177	0.0133
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6909	2153.6	0.5311	19.5756	17.6302	0.7914	0.9325	6.5224	4.4707	0.4924	0.5078	0.2297	0.7986	0.17	-0.0677	-0.0559	-0.1379	-0.0175	0.0354
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7988.2	512.62	0.5311	20.8017	18.3493	0.7764	0.9033	6.1612	5.1816	0.5338	0.5321	0.1175	1.1047	0.3273	-0.0404	-0.037	-0.1465	0.0389	0.0515
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7708.3	1501.7	0.5311	37.4118	22.475	0.9307	0.9966	8.0437	5.8728	0.3542	0.3604	0.2535	0.4224	0.0382	-0.0364	-0.038	-0.0784	0.0071	0.0165
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7658.8	1717.4	0.531	20.611	17.3071	0.8647	0.9566	5.8999	5.1136	0.5718	0.5784	0.1993	0.8909	0.1767	-0.0777	-0.0802	-0.1477	-0.0075	0.0325
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6837.9	576.94	0.531	20.2617	16.893	0.8922	0.9767	5.9366	4.5467	0.4048	0.4282	0.1467	0.6183	0.1247	-0.0247	-0.0315	-0.064	0.0335	0.0283
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6950.3	1373.8	0.531	39.7439	22.8686	0.955	1	8.1519	6.4643	0.3454	0.3428	0.2337	0.434	0.0531	-0.0443	-0.0448	-0.0689	-0.0167	0.0112
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8048.8	2036.3	0.5309	18.6302	21.6226	0.5007	0.703	7.1981	5.4999	0.4854	0.4754	0.2951	0.7159	0.0758	-0.0566	-0.0623	-0.0852	-0.0099	0.0176
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7425.3	1940.6	0.5309	19.2296	17.3465	0.8031	0.9184	5.9281	4.9515	0.3386	0.3533	0.171	0.445	0.0703	-0.0332	-0.037	-0.0747	0.0276	0.0262
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7332.8	1947.5	0.5309	18.367	16.9881	0.7998	0.9518	6.0118	3.8863	0.4344	0.4567	0.2106	0.5749	0.0924	-0.0488	-0.053	-0.0961	-0.0015	0.0245
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7535	980.86	0.5308	26.8375	18.8914	0.945	1	6.432	5.6235	0.3	0.2968	0.2459	0.3792	0.0313	-0.0282	-0.0288	-0.0578	0.002	0.0135
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7164.8	1247.4	0.5308	26.8301	19.8675	0.8542	0.9502	7.0639	5.324	0.4598	0.4074	0.1002	1.1485	0.3007	-0.0316	-0.0295	-0.1095	0.0667	0.0488
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7328.2	1274.4	0.5305	14.7396	17.0081	0.6403	0.8299	5.9541	4.0732	0.4876	0.4878	0.3128	0.6798	0.0994	-0.0741	-0.0701	-0.1138	-0.0344	0.0238
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7205.2	751.15	0.5305	24.3025	18.3277	0.9092	0.9747	6.2296	5.3631	0.3493	0.3458	0.2459	0.472	0.0527	-0.0341	-0.0353	-0.051	-0.0127	0.0088
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7426.3	1893.7	0.5303	35.2887	28.6623	0.5398	0.7184	9.3842	6.6848	0.5565	0.5657	0.2862	0.7498	0.1048	-0.0681	-0.0688	-0.0978	-0.033	0.0168
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7041.8	1301.5	0.5302	41.7491	24.4002	0.8812	0.9795	8.8663	5.9481	0.3337	0.329	0.2039	0.4909	0.0597	-0.0353	-0.0355	-0.078	0.0152	0.0197
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7934.3	1350.7	0.5301	23.528	21.5041	0.6394	0.8106	7.7546	4.9333	0.5163	0.4539	0.3714	0.8449	0.1413	-0.055	-0.051	-0.1201	0.0009	0.0286
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7676.1	824.79	0.5301	27.3723	19.9307	0.8659	0.9518	6.754	5.6072	0.378	0.378	0.273	0.4578	0.0417	-0.0478	-0.05	-0.0708	-0.0102	0.0143
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7336.4	1626.3	0.53	28.6231	20.2884	0.8738	0.9843	7.5015	4.8261	0.356	0.3602	0.2429	0.449	0.0518	-0.0363	-0.0375	-0.0731	0.0069	0.0149
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7665.6	903.65	0.53	25.5434	29.5571	0.3674	0.6099	8.8252	6.6775	0.3302	0.325	0.2587	0.4708	0.0404	-0.0332	-0.0339	-0.0648	0.0084	0.0134
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7448.4	784	0.53	25.9098	22.5598	0.6397	0.828	8.2469	5.8272	0.4998	0.5219	0.3194	0.6451	0.0878	-0.0569	-0.0575	-0.0887	0.0034	0.0183
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7029.6	1980.8	0.5299	20.4016	17.3396	0.8527	0.9756	6.1977	4.2569	0.4469	0.42	0.241	0.6566	0.1085	-0.0579	-0.055	-0.0984	-0.006	0.0227
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7938.2	622.51	0.5299	18.7497	16.6873	0.8461	0.9445	5.6761	4.6272	0.6487	0.5178	0.1942	1.6785	0.3391	-0.0699	-0.0481	-0.2179	-0.0029	0.0589
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7855.5	805.68	0.5299	24.6788	19.4294	0.8215	0.9412	6.9681	5.0918	0.3884	0.4078	0.2248	0.5425	0.0825	-0.0479	-0.0506	-0.0781	-0.0051	0.0224
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7369.1	1027.9	0.5299	39.2221	22.7169	0.9551	0.9969	8.0104	6.5879	0.39	0.4001	0.2042	0.4783	0.0545	-0.037	-0.0395	-0.0615	-0.0022	0.0145
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7578.7	1937.8	0.5298	59.9783	27.8665	0.9706	1	9.5178	8.3283	0.335	0.3438	0.2482	0.444	0.0528	-0.0411	-0.0415	-0.0711	-0.0118	0.0142
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7792.6	586.38	0.5298	24.2547	22.4685	0.6037	0.8104	7.432	5.3192	0.6862	0.6792	0.2432	0.9396	0.1853	-0.079	-0.0783	-0.1435	-0.0154	0.0349
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8064.3	1838.4	0.5297	46.4276	26.1002	0.8564	0.9708	10.1729	5.9259	0.6014	0.6282	0.1015	0.9251	0.1582	-0.094	-0.1012	-0.1529	0.043	0.0414
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6904.9	1358	0.5297	33.8766	21.4835	0.9224	0.9964	7.7558	5.432	0.3444	0.3339	0.2666	0.5301	0.0486	-0.0446	-0.0461	-0.0823	0.0177	0.0181
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7068.1	1989	0.5297	21.6166	17.8431	0.8532	0.9692	6.4399	4.4446	0.4	0.3957	0.1279	0.6125	0.1104	-0.0512	-0.0552	-0.0951	0.0301	0.0298
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8134.8	2080.8	0.5295	20.5051	17.7709	0.8159	0.9355	6.1736	4.7809	0.596	0.556	0.2165	1.3992	0.2923	-0.0838	-0.0797	-0.1828	-0.0115	0.0479
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7783.5	2594.1	0.5295	24.6066	19.3747	0.8237	0.9406	7.0102	5.1283	0.3403	0.3847	0.1031	0.6235	0.1554	-0.024	-0.027	-0.0845	0.0554	0.0375
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6777.5	704.74	0.5295	26.6022	19.9807	0.8373	0.9333	6.8565	5.5819	0.5055	0.5339	0.1261	0.8566	0.218	-0.0438	-0.0428	-0.1509	0.0547	0.0536
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6934	832.9	0.5295	22.1334	17.274	0.9321	0.993	6.0444	4.5984	0.3838	0.3745	0.3013	0.566	0.0602	-0.0348	-0.0392	-0.0682	0.0264	0.0211
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7503.2	1301.3	0.5294	23.6691	18.9738	0.8262	0.9314	6.6058	5.3142	0.4208	0.412	0.1614	0.7133	0.113	-0.0506	-0.047	-0.1242	0.0158	0.0346
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7870.3	2345.2	0.5294	22.9616	17.4701	0.9454	1	6.2671	4.7318	0.5339	0.5412	0.435	0.6418	0.0622	-0.0597	-0.0593	-0.0841	-0.0241	0.0128
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6812.1	916.93	0.5293	18.1389	16.8182	0.8059	0.9396	6.1324	4.591	0.4959	0.5085	0.3802	0.5613	0.0476	-0.0535	-0.0572	-0.0806	0.0007	0.0169
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8133.8	2352	0.5291	24.7935	18.236	0.9369	0.994	6.5424	5.1742	0.4619	0.4608	0.2988	0.6309	0.0796	-0.0611	-0.0616	-0.0888	-0.0218	0.0149
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7732.9	2051.2	0.5291	30.6455	25.183	0.6072	0.7811	8.7382	6.2479	0.434	0.4266	0.2704	0.5894	0.0794	-0.0583	-0.0565	-0.1025	-0.0247	0.0186
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7577.1	891.11	0.5291	20.4249	17.138	0.8739	0.9739	6.1622	4.3708	0.6338	0.6335	0.2365	0.9539	0.1937	-0.0953	-0.0981	-0.1759	-0.0244	0.0378
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7297.5	824.09	0.529	30.2148	26.4692	0.5419	0.7297	9.3901	5.8742	0.4784	0.4887	0.3652	0.6052	0.0531	-0.0602	-0.0603	-0.0872	-0.037	0.011
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8075.2	2092.8	0.529	41.4592	23.9791	0.9061	0.9911	8.7915	5.9748	0.3539	0.3652	0.2045	0.4995	0.067	-0.0291	-0.0353	-0.0694	0.0429	0.026
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8014.2	1323.3	0.529	24.8261	19.0886	0.8562	0.9798	7.1133	4.6264	0.3863	0.4215	0.1231	0.6475	0.1451	-0.0377	-0.0495	-0.1004	0.0515	0.0412
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7710	1846.3	0.529	16.4519	15.2206	0.8924	0.9739	5.4934	4.0977	0.6762	0.6764	0.4578	0.871	0.1185	-0.0998	-0.0985	-0.151	-0.0557	0.0253
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7325.6	1436.7	0.529	31.3598	21.2045	0.8765	0.9686	7.5321	5.8919	0.4096	0.4164	0.1969	0.5416	0.0682	-0.0453	-0.0449	-0.085	-0.0079	0.0184
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8069.8	2000	0.5289	15.9754	15.2896	0.8588	0.9525	5.2389	4.012	0.4786	0.5181	0.1707	0.7332	0.1399	-0.0447	-0.0494	-0.0991	0.043	0.0379
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7498	1631.4	0.5289	30.6166	24.3198	0.6505	0.8091	8.3518	6.4382	0.5112	0.522	0.3749	0.6478	0.0781	-0.0686	-0.0696	-0.0854	-0.0473	0.0086
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8002.3	1094	0.5289	19.8094	20.2102	0.6095	0.8018	7.1824	5.8332	0.5194	0.5169	0.3598	0.6797	0.0792	-0.0651	-0.0646	-0.0996	-0.021	0.0175
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7714.7	2324.4	0.5288	26.9309	20.0232	0.8441	0.9573	7.2297	5.3802	0.4281	0.4046	0.0998	0.854	0.2464	-0.0278	-0.0209	-0.1349	0.0682	0.0514
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6795.8	1372.5	0.5288	25.2429	20.1672	0.7799	0.9382	7.3127	4.7494	0.3623	0.3659	0.2321	0.4522	0.0543	-0.0284	-0.0337	-0.0695	0.0259	0.0233
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7734	1381	0.5286	20.4565	17.7166	0.819	0.9524	6.4092	4.3947	0.3178	0.3432	0.1469	0.5381	0.1163	-0.0228	-0.0294	-0.0737	0.0412	0.031
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7158.5	848.41	0.5284	22.5454	17.7281	0.9015	0.9928	6.6552	4.3199	0.439	0.4413	0.3823	0.5045	0.0317	-0.049	-0.0479	-0.0764	-0.025	0.0127
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7039.6	1780.4	0.5284	22.1023	17.3519	0.9225	0.9936	6.1143	4.7911	0.3229	0.3296	0.2041	0.4051	0.0554	-0.0336	-0.0393	-0.0685	0.015	0.0242
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7093.2	749.12	0.5282	43.2933	24.4811	0.9078	0.9955	9.2704	6.394	0.3349	0.3335	0.261	0.4393	0.0402	-0.0355	-0.0358	-0.0517	-0.0107	0.0081
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7319	2476.1	0.5282	24.3498	18.6132	0.8832	0.9646	6.522	4.8435	0.3779	0.3791	0.1922	0.5354	0.0888	-0.0376	-0.0363	-0.0754	-0.0004	0.0183
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6876	1924.5	0.5282	20.2211	16.8895	0.8908	0.9838	5.8423	4.4999	0.4652	0.4839	0.1224	0.7952	0.1861	-0.0613	-0.0768	-0.1215	0.0345	0.0483
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7049.5	1166.7	0.5282	49.8025	25.6293	0.9528	1	8.8039	7.0487	0.3075	0.3057	0.2472	0.3901	0.0257	-0.0307	-0.0307	-0.0534	0.0004	0.0108
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7790.9	1562.4	0.5281	13.8174	17.29	0.5808	0.76	5.8968	4.3724	0.5795	0.5814	0.3086	0.8589	0.172	-0.088	-0.0928	-0.1302	-0.0287	0.0314
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7379.7	919.52	0.528	30.2368	29.7793	0.4285	0.6176	9.3604	6.2454	0.374	0.385	0.2524	0.4456	0.0412	-0.0422	-0.0429	-0.0625	-0.005	0.0123
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7863.9	991.95	0.528	42.905	24.2982	0.9132	0.9962	8.8961	6.2785	0.3829	0.3762	0.3219	0.4791	0.0391	-0.045	-0.0451	-0.0713	-0.0201	0.0087
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7819.2	731.04	0.528	20.3811	19.5946	0.6671	0.853	6.8566	4.8819	0.5246	0.5487	0.365	0.6573	0.0737	-0.066	-0.0613	-0.099	-0.0343	0.0173
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7464.8	1718.8	0.528	21.7121	20.1293	0.6734	0.8379	6.9783	4.9413	0.6036	0.5773	0.3667	0.8573	0.1405	-0.0785	-0.0734	-0.1469	-0.0018	0.033
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7965.4	1085.2	0.528	31.5808	20.5716	0.9378	0.991	7.0744	5.9564	0.3902	0.3854	0.3027	0.6119	0.0577	-0.0579	-0.059	-0.0842	-0.0328	0.0118
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7847.1	1925.7	0.5277	19.0464	17.0438	0.8239	0.947	6.3027	4.1426	0.5263	0.5214	0.2564	0.7483	0.1426	-0.0757	-0.074	-0.1231	-0.0274	0.0277
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7996.4	2493.1	0.5277	24.0889	19.6189	0.7865	0.9158	6.3677	5.5595	0.5767	0.5059	0.1228	1.3292	0.3732	-0.0617	-0.0479	-0.2015	0.0515	0.0718
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7922.4	2266	0.5276	24.3047	19.3422	0.8164	0.93	6.5476	5.4912	0.2763	0.28	0.1275	0.3848	0.0648	-0.0135	-0.0116	-0.0661	0.0408	0.0281
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7328	1816.1	0.5276	25.4004	19.3072	0.8563	0.9741	7.3014	4.898	0.6223	0.6413	0.3569	1.0149	0.1722	-0.0802	-0.0817	-0.1331	0.0008	0.0341
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7377.4	943.91	0.5275	28.7847	24.5233	0.6015	0.7954	8.3968	6.2474	0.5375	0.5358	0.313	0.6862	0.0905	-0.0623	-0.0657	-0.0903	-0.0086	0.0192
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6861.5	589.58	0.5275	24.4101	18.0447	0.9421	1	6.261	5.3732	0.3805	0.3706	0.2614	0.5422	0.0613	-0.0368	-0.0386	-0.0672	0.007	0.0155
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7227.8	1140.9	0.5274	37.2293	27.2304	0.6309	0.7964	9.2667	7.1255	0.3424	0.3428	0.2506	0.4188	0.0342	-0.0411	-0.0394	-0.0714	-0.0179	0.0106
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8118.8	2145	0.5274	27.0506	20.0907	0.8422	0.9718	7.5011	4.474	0.4899	0.4944	0.2635	0.6029	0.0674	-0.0547	-0.056	-0.079	-0.0121	0.0133
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7128.6	744.64	0.5273	18.6727	15.9806	0.9188	1	5.7993	4.213	0.6272	0.6459	0.2664	0.8523	0.1381	-0.0663	-0.0714	-0.0931	-0.0138	0.0213
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7434.7	1778.7	0.5272	43.9831	27.6397	0.7235	0.9129	10.2225	6.2529	0.4363	0.4246	0.2898	0.5777	0.0683	-0.051	-0.0535	-0.0738	-0.0168	0.015
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7738.4	1306.1	0.5272	31.8224	28.3813	0.4965	0.7002	8.7311	7.0906	0.4079	0.4086	0.3162	0.5583	0.0538	-0.0523	-0.0527	-0.0713	-0.0202	0.0117
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7638.5	1446.1	0.527	35.6339	25.5025	0.6885	0.8346	8.297	6.9943	0.5441	0.571	0.2911	0.8237	0.1204	-0.0742	-0.0804	-0.1142	-0.0243	0.0232
