Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5790.6	2917.3	0.5135	24.9884	18.6021	0.9075	0.9841	6.7398	5.1034	0.3352	0.3335	0.1938	0.4836	0.07	-0.0238	-0.0222	-0.057	0.0082	0.0164
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6255.6	1354.7	0.5134	22.3702	20.627	0.6607	0.8248	7.019	5.563	0.3065	0.3107	0.1945	0.3659	0.0373	-0.0176	-0.0216	-0.037	0.0137	0.0134
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6143.9	1219.7	0.5134	30.7049	20.7859	0.8931	0.9741	7.1138	6.1761	0.2479	0.2611	0.1358	0.324	0.0511	0.0054	0.0039	-0.039	0.0559	0.0229
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5120.5	1183.2	0.5133	30.658	20.9908	0.8744	0.9699	7.448	5.8444	0.1767	0.1689	0.0929	0.3155	0.0569	0.0225	0.0225	-0.0148	0.0597	0.0182
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5478.2	1260.3	0.5133	24.1719	23.2564	0.5616	0.7419	7.8557	5.7547	0.3274	0.3269	0.2381	0.4333	0.0495	-0.0299	-0.0356	-0.0567	0.0037	0.0185
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5803.3	1657.3	0.5131	14.9078	18.9715	0.5205	0.7147	6.1485	4.8606	0.4015	0.4001	0.2285	0.5577	0.0788	-0.0482	-0.0489	-0.0888	-0.0021	0.0204
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5416.3	1835.5	0.5131	31.1033	20.7111	0.9112	0.9956	7.7206	5.3808	0.2422	0.2391	0.1434	0.3818	0.0398	-0.0062	-0.009	-0.0346	0.0462	0.018
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5473.6	2049.6	0.5131	18.1672	15.9943	0.8924	0.9746	5.4575	4.6208	0.4075	0.4062	0.2178	0.6076	0.1004	-0.0206	-0.0237	-0.0717	0.0272	0.0218
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6341.3	1783.9	0.513	36.7053	30.7416	0.4881	0.6706	10.0469	6.8987	0.3269	0.3391	0.2249	0.3907	0.0464	-0.0314	-0.0319	-0.057	0.0014	0.0128
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5578.3	2827.1	0.5129	24.6369	18.53	0.9017	0.9722	6.2458	5.3756	0.2403	0.2381	0.1827	0.2943	0.0273	-0.0101	-0.0099	-0.0246	0.0137	0.0092
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5312.6	1502.5	0.5129	23.8643	23.828	0.5282	0.736	7.3779	6.1124	0.2823	0.2739	0.2048	0.375	0.0344	-0.0118	-0.0105	-0.0303	0.0045	0.0094
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5426.3	2296.2	0.5129	15.5432	14.6422	0.911	0.9887	5.1044	4.0364	0.4198	0.4405	0.2351	0.5643	0.0963	-0.0229	-0.0228	-0.054	-0.0027	0.012
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5609.9	2237	0.5129	32.515	24.5247	0.6793	0.8319	7.7868	6.5847	0.3465	0.331	0.2272	0.514	0.0841	-0.0431	-0.0456	-0.0775	-0.0113	0.0183
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6106.5	797.08	0.5128	26.3719	19.1943	0.8995	0.9828	6.7918	4.9703	0.2386	0.2279	0.1761	0.3575	0.0434	-0.0021	-0.0019	-0.0351	0.0433	0.0148
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5536.6	1297.1	0.5127	26.042	19.1813	0.8895	0.9855	7.1387	4.9988	0.2859	0.2848	0.1779	0.4188	0.0625	-0.011	-0.0126	-0.0335	0.0231	0.0142
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6177.8	1539.2	0.5126	23.8361	18.8223	0.8455	0.9425	6.4075	5.5502	0.3154	0.3072	0.1131	0.537	0.1129	-0.0011	-0.0021	-0.0456	0.0542	0.0242
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5309.9	1884.9	0.5125	21.7766	18.0348	0.8413	0.959	6.214	4.8244	0.3717	0.3591	0.1428	0.6134	0.1322	-0.0159	-0.0078	-0.0684	0.032	0.0282
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5769	2612.9	0.5125	27.0818	19.0632	0.9365	1	6.6509	5.5198	0.3009	0.3037	0.2347	0.3796	0.0329	-0.0067	-0.0083	-0.0437	0.0319	0.0165
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5681.8	2157.1	0.5123	20.8558	22.6583	0.5105	0.7273	8.6858	5.056	0.3761	0.3665	0.2528	0.5546	0.0839	-0.0287	-0.028	-0.0536	-0.0008	0.0137
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5792.8	859.04	0.5123	28.5558	20.0998	0.8882	0.9823	7.3103	5.6297	0.2413	0.2129	0.0708	0.4693	0.1218	0.0189	0.0233	-0.049	0.0553	0.027
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5823.9	1644.4	0.5119	16.2449	15.9742	0.8	0.9097	5.4501	4.5035	0.3685	0.3518	0.1997	0.5428	0.0868	-0.0161	-0.0154	-0.0427	0.0152	0.0141
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5720.9	2000.2	0.5118	32.0971	25.7523	0.6082	0.7986	9.5626	6.2014	0.2883	0.2943	0.1875	0.3719	0.0449	-0.0187	-0.0185	-0.0593	0.0137	0.0151
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5951.1	2007	0.5116	38.2414	27.6663	0.6278	0.7934	9.6553	6.5757	0.4408	0.4501	0.3144	0.5355	0.052	-0.0645	-0.0705	-0.0892	-0.0221	0.0176
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6055.9	2118.4	0.5116	59.1455	28.396	0.9218	0.9945	10.1478	7.3422	0.2374	0.2433	0.138	0.3129	0.0408	-0.0112	-0.014	-0.0355	0.0394	0.0165
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5694.7	1637	0.5116	43.1326	25.0564	0.8633	0.9518	8.9439	7.0285	0.2711	0.2746	0.1289	0.405	0.0638	-0.0076	-0.0105	-0.0425	0.0378	0.0183
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6223.8	2579.4	0.5115	17.0339	20.6028	0.5043	0.7015	6.6668	5.2258	0.3485	0.3415	0.2477	0.5597	0.0758	-0.0129	-0.0133	-0.06	0.0412	0.0239
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5444.6	1676.6	0.5114	25.305	22.0598	0.6535	0.8318	7.2316	5.5694	0.341	0.3418	0.2237	0.486	0.0631	-0.0241	-0.019	-0.0549	0.0031	0.015
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6176.8	1401.4	0.5114	27.5648	19.2363	0.9361	0.9943	6.6776	5.308	0.3043	0.3017	0.236	0.3859	0.0348	-0.0138	-0.0145	-0.0395	0.0182	0.0126
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6039.6	957.35	0.5114	34.11	21.7129	0.9092	0.9995	7.9823	5.2786	0.3424	0.3307	0.2627	0.4821	0.047	-0.0281	-0.0307	-0.0447	-0.0041	0.0106
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5908.5	2794	0.5113	36.3692	24.0317	0.7914	0.9305	8.5453	6.4773	0.3506	0.3179	0.1999	0.5948	0.0932	-0.0241	-0.029	-0.0683	0.0283	0.0215
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5646.1	2151.3	0.5113	29.8945	28.3341	0.4679	0.6652	8.831	6.2531	0.4568	0.4616	0.2216	0.6825	0.1136	-0.0479	-0.052	-0.0851	0.0176	0.0228
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5415.7	1407.2	0.5113	19.52	16.5819	0.8921	1	6.2724	4.2863	0.5116	0.5221	0.3618	0.653	0.0789	-0.0531	-0.0536	-0.075	-0.0259	0.014
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5778.6	1174.4	0.5112	31.9232	26.8001	0.5585	0.7633	8.5997	6.5748	0.2185	0.2161	0.1351	0.2966	0.0378	0.0161	0.0117	-0.0159	0.0506	0.0181
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5616.4	2967	0.5112	40.2188	23.0957	0.9475	1	8.3921	6.2659	0.3142	0.3061	0.2216	0.4189	0.0439	-0.027	-0.027	-0.0503	0.0037	0.0122
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6273.1	1720	0.511	21.4776	17.3231	0.8994	0.9779	6.0057	4.9131	0.3423	0.3632	0.1698	0.4411	0.072	-0.0123	-0.0136	-0.0479	0.02	0.0153
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5244	1554	0.511	25.2741	22.7938	0.6113	0.8074	7.7339	5.4852	0.2366	0.2324	0.1838	0.315	0.0374	-0.0083	-0.0076	-0.0425	0.0214	0.0113
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5611	1092	0.5106	14.805	15.9979	0.7269	0.8813	5.9507	4.1382	0.405	0.4044	0.3002	0.5104	0.0659	-0.0329	-0.0343	-0.0479	-0.0057	0.0095
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5158.6	1640.5	0.5104	30.1415	20.9962	0.8592	0.9799	7.9366	5.0889	0.3203	0.3116	0.1689	0.5193	0.093	-0.0115	-0.0133	-0.0537	0.0379	0.0193
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6127.2	955.82	0.5102	39.1953	32.4407	0.468	0.657	10.5381	7.2294	0.2662	0.2647	0.1856	0.3891	0.0558	-0.0136	-0.0129	-0.0469	0.0245	0.0124
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6228.8	2461	0.51	27.2502	20.0983	0.8477	0.9457	6.7473	5.6052	0.3363	0.3304	0.1325	0.6008	0.1114	-0.0193	-0.0181	-0.0746	0.055	0.028
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6006.6	867.88	0.51	18.9074	16.9269	0.8293	0.9377	5.8706	4.5743	0.3816	0.3894	0.0791	0.6757	0.1632	0.0095	0.0113	-0.0341	0.0675	0.0259
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6491.2	2216.9	0.5099	31.7803	22.9442	0.7586	1	8.7985	4.554	0.28	0.2736	0.1885	0.4296	0.042	-0.0117	-0.0106	-0.064	0.0251	0.0158
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6159.3	1314.7	0.5097	34.5958	21.7204	0.9215	1	7.8626	5.7334	0.2296	0.23	0.169	0.317	0.03	-0.0033	-0.0042	-0.0297	0.0241	0.0154
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5846.3	1018.5	0.5097	40.2187	27.1986	0.6832	0.8379	9.2389	7.3813	0.2873	0.2735	0.1061	0.4762	0.0779	-0.0188	-0.0202	-0.0585	0.022	0.0203
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6339.9	1899.6	0.5097	40.5119	30.8138	0.5362	0.7211	10.1455	8.0153	0.3108	0.3147	0.2161	0.3927	0.037	-0.0232	-0.0254	-0.0547	0.0119	0.0148
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5506.7	2463.1	0.5095	24.7983	18.1891	0.9419	0.9948	6.1664	5.2989	0.3953	0.388	0.2699	0.5581	0.0653	-0.0435	-0.0444	-0.0709	-0.0095	0.0154
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5695.9	2141	0.5094	36.8033	28.7751	0.5585	0.7483	10.7302	5.9351	0.4713	0.4519	0.2945	0.6626	0.1106	-0.076	-0.0765	-0.1042	-0.0446	0.0148
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6017.6	2732.5	0.5093	27.6199	21.0749	0.7814	0.9183	7.5113	5.2277	0.3152	0.3138	0.2121	0.4321	0.0531	-0.0312	-0.0316	-0.0679	0.0047	0.0139
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6300.4	1546.2	0.5093	24.4449	19.3926	0.8168	0.937	6.7685	5.184	0.2834	0.2809	0.1257	0.4179	0.0733	0.0006	0.0004	-0.0296	0.0286	0.0146
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5886	1528.1	0.5092	39.692	30.1194	0.5498	0.7495	9.7377	7.1395	0.3516	0.3458	0.2773	0.5259	0.045	-0.0339	-0.0348	-0.0691	-0.0032	0.0146
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6057.9	2003.3	0.5091	16.8502	15.5695	0.8735	0.9804	5.6039	4.1923	0.3822	0.3826	0.2903	0.4626	0.0512	-0.0324	-0.0354	-0.057	-0.0023	0.0137
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5209.9	1860.2	0.5091	45.4216	26.2955	0.8255	0.9502	9.5259	6.2379	0.2925	0.2913	0.2109	0.3565	0.0328	-0.0289	-0.0294	-0.0504	0.004	0.011
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6018.7	1172.1	0.509	28.0685	19.4196	0.9353	1	7.0164	5.5716	0.2507	0.2343	0.157	0.4609	0.0663	-0.0039	-0.0038	-0.0459	0.0443	0.0164
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6136.8	1857.6	0.509	19.2624	17.3279	0.8062	0.9513	6.3907	4.1773	0.3946	0.4076	0.2657	0.515	0.0658	-0.0267	-0.0273	-0.05	-0.0012	0.0121
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6022.2	2307	0.5089	36.5544	22.3213	0.922	0.9932	7.8478	5.6044	0.266	0.2687	0.191	0.3478	0.0396	-0.0203	-0.0193	-0.0487	0.0064	0.0142
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5382.9	1555	0.5087	21.2649	17.596	0.8631	0.9691	6.4246	4.6324	0.2956	0.2951	0.2057	0.3769	0.0413	-0.0148	-0.0141	-0.0385	0.0086	0.0112
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5786.8	1340.8	0.5086	32.1024	26.0755	0.5933	0.7747	9.0714	7.0076	0.3019	0.3042	0.2131	0.3962	0.0494	-0.0208	-0.0224	-0.0482	0.0139	0.0129
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5382.8	1497.5	0.5086	28.6199	21.6781	0.7653	0.9157	7.8248	5.1519	0.2676	0.2717	0.1896	0.3163	0.0277	-0.017	-0.0194	-0.0381	0.0213	0.0116
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5847.7	1003	0.5086	34.4948	26.3662	0.6235	0.797	8.5073	6.7474	0.2687	0.2541	0.1863	0.3804	0.0474	-0.0152	-0.0164	-0.0409	0.0147	0.0129
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6148.7	1617.7	0.5085	21.7947	17.8226	0.8622	0.9567	6.1462	5.2003	0.3061	0.2975	0.134	0.5041	0.0999	0.0027	0.0032	-0.0325	0.0418	0.0205
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5383.3	1864.1	0.5084	17.8965	15.9487	0.8842	0.9635	5.3447	4.5255	0.4639	0.4559	0.27	0.6063	0.0685	-0.027	-0.0258	-0.0697	0.0428	0.0272
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5630.1	1933.9	0.5084	20.1365	19.1864	0.6874	0.8446	6.5181	4.843	0.8872	0.9293	0.5621	1.2	0.1504	-0.1071	-0.1022	-0.1774	-0.0579	0.0272
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5751.5	2140.1	0.5083	25.8359	19.4123	0.8615	0.9606	6.8503	5.1776	0.2642	0.2713	0.1205	0.4315	0.0794	0.0036	0.0027	-0.0363	0.0479	0.0188
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5242.8	1228.1	0.5082	21.4741	19.7667	0.6906	0.8445	6.6227	5.2616	0.1783	0.1768	0.1324	0.2288	0.028	0.0133	0.0155	-0.0167	0.0549	0.0173
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5518	1763.3	0.508	22.0653	18.1512	0.8416	0.9484	6.3003	4.7485	0.3205	0.3216	0.1763	0.4354	0.0622	-0.017	-0.0177	-0.0473	0.0108	0.0149
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5625.8	2346.9	0.508	26.3036	24.6967	0.5419	0.7303	8.8444	5.4905	0.5211	0.5331	0.3099	0.676	0.0797	-0.0578	-0.0581	-0.0826	-0.026	0.0156
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5265.3	1513.1	0.5079	26.508	20.2835	0.8097	0.9232	7.2151	5.4595	0.2713	0.2664	0.2069	0.3473	0.0312	-0.0048	-0.0064	-0.0326	0.0371	0.0165
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5167.1	1110.4	0.5078	32.9464	22.022	0.8537	0.9497	7.4846	6.354	0.1732	0.1732	0.0917	0.2661	0.0374	0.0275	0.0243	-0.0092	0.0778	0.0173
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5679	2063.5	0.5075	25.989	20.1921	0.801	0.9442	7.0351	4.8427	0.3961	0.3997	0.1636	0.5508	0.1028	-0.024	-0.0239	-0.0671	0.0188	0.0221
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6408.2	1907.3	0.5072	22.6872	25.7147	0.4311	0.7404	10.5189	4.4663	0.3725	0.3749	0.2628	0.4335	0.0387	-0.0399	-0.0389	-0.0622	-0.0121	0.0108
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5990	942.37	0.5072	27.3728	20.3563	0.8301	0.9313	6.9128	5.7987	0.2735	0.2845	0.1868	0.3318	0.0354	-0.0117	-0.0137	-0.0323	0.0221	0.0132
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5646.8	3010.1	0.5069	32.2444	28.7404	0.4905	0.6742	9.4442	6.5618	0.3206	0.3203	0.1755	0.4752	0.0736	-0.0252	-0.0284	-0.065	0.0384	0.024
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5613.1	1682.9	0.5069	13.7311	18.9981	0.4781	0.69	6.2573	4.8304	0.3349	0.3395	0.2051	0.4177	0.0605	-0.0372	-0.0447	-0.072	0.0045	0.0219
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5750.6	1470.8	0.5068	15.3407	14.9547	0.862	0.952	5.2239	4.2359	0.435	0.4519	0.2171	0.6751	0.1454	-0.0223	-0.0256	-0.0584	0.0371	0.0248
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6530.6	2403.4	0.5066	19.9337	16.5694	0.9124	0.9845	5.5802	4.7099	0.2916	0.2983	0.148	0.4077	0.0643	-0.005	-0.0039	-0.0407	0.0366	0.0215
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6132.6	1179.9	0.5066	43.7508	24.1874	0.9398	0.9967	8.665	6.7158	0.2551	0.2526	0.1496	0.3828	0.0429	-0.0044	-0.0057	-0.0353	0.0559	0.0206
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5457.5	1625.1	0.5066	25.4151	20.1886	0.7836	0.9238	7.0673	5.2135	0.3032	0.288	0.0878	0.5271	0.1327	0.0029	-0.0025	-0.0406	0.066	0.0271
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5727.4	1215.6	0.5066	48.0706	25.484	0.9302	0.9824	8.5695	7.5244	0.2814	0.2441	0.1451	0.5653	0.1008	-0.0026	-0.0048	-0.034	0.043	0.0156
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6040.8	1082.6	0.5065	25.5219	19.2783	0.8629	0.9644	6.7442	5.3128	0.317	0.276	0.1206	0.7142	0.1564	0.0006	0.0035	-0.0677	0.0473	0.0253
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5424.6	1580.1	0.5062	42.6153	24.9918	0.8574	0.9394	8.3429	7.1884	0.3523	0.362	0.1834	0.4645	0.0684	-0.0329	-0.0377	-0.0752	0.02	0.0218
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5650.1	2664	0.5062	40.6838	23.0793	0.9598	1	7.9541	6.848	0.2343	0.2347	0.1923	0.266	0.0157	-0.0098	-0.0102	-0.026	0.0093	0.0076
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5860.7	2814.7	0.5061	16.483	15.3577	0.8782	0.9716	5.1855	4.431	0.4409	0.4471	0.2556	0.6175	0.0936	-0.0401	-0.0387	-0.0783	-0.0075	0.0187
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5002.6	1314.5	0.5059	26.3646	18.9129	0.9262	0.9813	6.3925	5.4813	0.2525	0.2391	0.0759	0.4329	0.0974	0.0072	0.0048	-0.0502	0.0683	0.0287
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5353.9	2171.1	0.5058	41.4873	30.246	0.5699	0.7496	10.6174	6.6905	0.4396	0.4125	0.301	0.6234	0.0879	-0.0588	-0.0552	-0.0968	-0.0177	0.0163
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5715.2	1345.5	0.5058	28.9878	21.6222	0.7792	0.9153	7.4732	5.8042	0.2867	0.2975	0.1895	0.3646	0.0478	-0.0073	-0.0078	-0.0393	0.0188	0.0147
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5537	1144.7	0.5058	21.1941	21.2196	0.5915	0.7762	7.3425	5.7086	0.2491	0.2498	0.1849	0.3044	0.0304	-0.0053	-0.0074	-0.0235	0.0201	0.0127
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5605.7	2731.5	0.5058	23.6158	18.5397	0.8634	0.967	6.7277	4.9171	0.2907	0.2897	0.2174	0.4196	0.0401	-0.0088	-0.0118	-0.0503	0.0301	0.0172
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6196.7	1771.9	0.5056	17.4476	16.4735	0.8079	0.9347	5.7299	4.3268	0.3505	0.3387	0.1936	0.5144	0.087	-0.0159	-0.0175	-0.0531	0.0451	0.0214
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5709.3	1305.4	0.5055	43.2278	25.4581	0.8381	0.9415	9.199	7.1106	0.2489	0.2419	0.1822	0.3503	0.0401	-0.0133	-0.013	-0.0395	0.0194	0.0113
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5476.8	2635	0.5055	19.5807	17.1984	0.8319	0.9405	5.8597	4.5479	0.3318	0.3262	0.1577	0.5153	0.1066	-0.0215	-0.0179	-0.0574	0.023	0.0232
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5861.2	1020.6	0.5054	27.9739	20.8565	0.8081	0.9369	7.2256	5.6347	0.2619	0.2686	0.1572	0.3201	0.042	-0.0049	-0.0101	-0.0452	0.0414	0.0195
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5128	1330.2	0.5053	36.6193	25.8197	0.6903	0.8555	9.1621	6.3693	0.4096	0.4091	0.2774	0.5173	0.0507	-0.0389	-0.0378	-0.0571	-0.0238	0.0083
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5231.8	1194.7	0.5053	25.7298	19.536	0.8472	0.9462	6.6483	5.847	0.2256	0.2235	0.0638	0.4002	0.0856	0.0272	0.0255	-0.0261	0.0974	0.0293
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5986.8	986.11	0.5051	25.9845	19.0217	0.9025	0.9893	6.7758	5.1564	0.3957	0.3942	0.1997	0.5783	0.0902	-0.0394	-0.0372	-0.0741	-0.0081	0.0166
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6089.4	2057.1	0.5051	23.9128	18.8768	0.8433	0.9458	6.5651	5.2665	0.33	0.357	0.093	0.5071	0.1172	-0.003	0.0003	-0.0489	0.0464	0.0266
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5617.3	1703.5	0.505	33.7616	21.5994	0.9094	0.9836	7.8062	6.0905	0.233	0.2332	0.1658	0.3052	0.0296	0.0039	-0.0024	-0.0295	0.0607	0.0214
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6369.6	2410.5	0.5048	18.9237	21.2034	0.5289	0.7328	6.9475	5.4384	0.3316	0.3464	0.2027	0.4111	0.0535	-0.0109	-0.0131	-0.0433	0.0369	0.0192
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5902.5	1173.5	0.5047	21.1118	16.8899	0.93	0.993	5.8854	4.7764	0.4391	0.4111	0.2918	0.7043	0.1125	-0.0368	-0.0345	-0.0776	0.0027	0.0184
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5921.1	1442.4	0.5047	44.0177	23.8908	0.9691	1	7.8973	7.2167	0.238	0.234	0.1678	0.3432	0.0382	-0.0117	-0.013	-0.0381	0.0148	0.0119
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5555.2	1642.4	0.5045	22.1498	17.6207	0.8965	0.9658	6.0154	5.2833	0.2762	0.2683	0.2012	0.3952	0.0491	-0.0176	-0.0182	-0.059	0.0261	0.0199
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5604.5	2217.5	0.5045	35.7126	30.4991	0.4825	0.7054	10.3587	7.0075	0.2963	0.2864	0.2269	0.3958	0.0444	-0.0262	-0.0258	-0.0584	0.0084	0.0156
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5854.9	1966.2	0.5045	55.0723	32.2052	0.6673	0.8203	10.9422	8.6477	0.3284	0.3205	0.2029	0.5716	0.0735	-0.039	-0.0379	-0.0756	-0.0069	0.0156
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5715.2	1987.2	0.5045	34.8537	21.9479	0.9092	0.9882	7.8179	6.1652	0.2291	0.2245	0.1641	0.3092	0.0291	-0.0104	-0.0114	-0.0294	0.0154	0.011
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5879.5	1900.1	0.5045	13.8899	15.2777	0.7478	0.8859	5.0845	4.2522	0.495	0.473	0.3759	0.666	0.0682	-0.0548	-0.0572	-0.0925	-0.0185	0.0217
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5536.6	2418.3	0.5044	21.3951	20.8361	0.6193	0.8258	8.0052	4.9255	0.4852	0.4929	0.2757	0.6054	0.0744	-0.0392	-0.0409	-0.0656	0.0187	0.0212
