Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10948.4	2074.1	0.9116	77.4356	31.596	0.9747	1	10.4902	9.5461	0.3085	0.3407	0.0816	0.467	0.1013	-0.021	-0.0328	-0.0722	0.0784	0.0351
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11168.2	1889.4	0.9116	71.3765	30.5253	0.9626	1	10.6398	8.5396	0.3602	0.3735	0.1048	0.576	0.0993	-0.0389	-0.0455	-0.0998	0.0492	0.0322
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10528.1	567.11	0.9114	65.8222	29.5242	0.9489	0.9953	10.423	7.9365	0.3883	0.3764	0.1195	0.6922	0.1139	-0.0399	-0.044	-0.0953	0.0466	0.0327
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11441	1924.8	0.911	76.6459	31.5714	0.9663	1	11.0127	8.9146	0.3444	0.3544	0.1295	0.7164	0.1036	-0.0244	-0.0318	-0.0688	0.0377	0.0278
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10877.3	755.93	0.9109	140.4718	42.836	0.962	1	15.1317	11.7414	0.3865	0.3759	0.1951	0.5386	0.0704	-0.0486	-0.0517	-0.0875	0.0292	0.0205
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11433.4	1633.7	0.9109	142.221	42.9991	0.9666	1	14.5464	12.3614	0.4106	0.4106	0.2044	0.5612	0.0529	-0.0416	-0.0423	-0.1006	0.0108	0.0184
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11284.6	1946	0.9107	87.8592	33.7021	0.972	1	11.2589	10.026	0.3425	0.3564	0.1177	0.5924	0.0977	-0.0277	-0.0328	-0.0938	0.0422	0.0307
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11001.7	905.47	0.9105	77.8751	31.8945	0.962	1	11.2986	9.137	0.427	0.4488	0.1773	0.6802	0.0872	-0.0454	-0.0514	-0.0971	0.0262	0.0305
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11084.7	2271.4	0.9104	128.3696	40.9509	0.9619	0.9956	13.8689	11.3799	0.3279	0.3461	0.0794	0.5171	0.0854	-0.0286	-0.034	-0.0871	0.0855	0.0287
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10115.5	942.99	0.9103	122.4987	39.8446	0.9696	1	13.3437	11.7551	0.4994	0.5068	0.2676	0.7417	0.0998	-0.0589	-0.0606	-0.1025	0.0253	0.0234
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11045.2	1578.3	0.9102	144.0677	43.2967	0.9658	1	14.7485	12.1583	0.3528	0.3536	0.1891	0.5727	0.0717	-0.0382	-0.0405	-0.0815	0.0336	0.0216
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10520.1	2279.8	0.9102	126.3733	40.418	0.9721	1	13.4886	12.1421	0.5068	0.5481	0.0841	0.6921	0.1392	-0.0565	-0.0666	-0.1007	0.0642	0.0315
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10265.3	2014.5	0.9102	116.3613	38.8675	0.9679	0.9996	13.2716	11.1666	0.4204	0.4397	0.1183	0.7507	0.1077	-0.0479	-0.0529	-0.1029	0.0322	0.0271
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11245.7	1457.6	0.9101	162.2233	45.8817	0.9684	1	15.4982	13.0738	0.4685	0.4626	0.1747	0.8653	0.1081	-0.0506	-0.0525	-0.1212	0.0151	0.024
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11441.8	1245.7	0.91	97.3573	35.4067	0.9759	1	11.7622	10.8328	0.3249	0.338	0.0953	0.4674	0.0717	-0.0309	-0.036	-0.072	0.0417	0.0236
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11033.8	2098.8	0.91	104.4648	36.6692	0.9763	1	12.1636	10.9091	0.3938	0.4252	0.0977	0.6159	0.109	-0.0354	-0.0417	-0.0889	0.0504	0.0325
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10552.1	2290.1	0.9098	81.0405	32.3071	0.9757	1	10.8993	9.4868	0.3575	0.3842	0.0973	0.5858	0.1069	-0.0341	-0.038	-0.0887	0.0323	0.0312
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11397.9	1937.9	0.9098	78.4292	32.075	0.958	1	11.2981	8.81	0.3516	0.3691	0.1227	0.482	0.0762	-0.0347	-0.0411	-0.0864	0.0625	0.0279
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10446.6	1191.8	0.9098	125.022	40.2394	0.9703	1	13.5297	11.3904	0.4397	0.4356	0.2091	0.6461	0.0819	-0.0591	-0.0626	-0.0978	0.0268	0.0226
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11373.9	1838	0.9097	118.0135	39.1533	0.9674	0.9971	13.2519	11.2811	0.5112	0.5153	0.2871	0.6785	0.0734	-0.0617	-0.0646	-0.1054	-0.0002	0.0184
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10524.1	1316	0.9096	147.1528	43.576	0.9738	1	14.7999	12.8466	0.4367	0.4581	0.1268	0.7021	0.1085	-0.0405	-0.0456	-0.0979	0.0462	0.0278
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10404.5	1597.7	0.9096	104.5686	36.7822	0.9713	1	12.5971	10.4716	0.4647	0.4513	0.2238	0.7859	0.0939	-0.06	-0.0643	-0.1191	0.0068	0.0239
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11446.1	1036.1	0.9095	63.1691	28.8882	0.9512	1	10.3563	7.8995	0.3752	0.3799	0.195	0.7331	0.0871	-0.035	-0.039	-0.0946	0.0387	0.0258
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11488.5	1707.3	0.9095	83.8822	32.9462	0.9711	1	11.2604	9.5352	0.3445	0.3525	0.1516	0.5212	0.0711	-0.026	-0.0279	-0.0719	0.0276	0.0218
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10328.4	1097.7	0.9094	93.5998	35.255	0.9463	0.996	12.4646	9.4612	0.353	0.3567	0.2113	0.5546	0.0616	-0.0365	-0.0401	-0.0754	0.0242	0.0201
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10461.6	1595.8	0.9093	103.1918	36.7591	0.9597	1	12.7367	10.1235	0.4282	0.4168	0.1983	0.725	0.1223	-0.0502	-0.0515	-0.092	0.0119	0.0219
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10335.2	2176	0.9091	55.2134	26.8722	0.9608	1	9.2839	7.5046	0.3933	0.4089	0.1816	0.5836	0.0772	-0.0439	-0.0484	-0.0962	0.0224	0.0259
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10961.1	1744.9	0.9091	78.2085	32.2066	0.9475	1	11.7535	8.5067	0.3455	0.3599	0.1144	0.5524	0.0867	-0.034	-0.0421	-0.0744	0.0544	0.0296
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11376.3	1801.1	0.9089	78.5616	31.766	0.9784	1	10.6678	9.6292	0.3613	0.3647	0.1304	0.6096	0.0882	-0.0327	-0.0339	-0.108	0.0365	0.0271
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11185.5	1388.2	0.9088	45.5558	24.4092	0.9608	1	8.1868	7.1495	0.4767	0.5096	0.1144	0.8951	0.2096	-0.0617	-0.0632	-0.1687	0.0574	0.0559
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10224.6	438.02	0.9088	85.3534	33.2307	0.9713	1	11.3174	9.5372	0.3796	0.3838	0.1378	0.581	0.0807	-0.0341	-0.0365	-0.0944	0.0457	0.0241
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10933.2	2249.6	0.9087	80.5039	32.1491	0.9788	1	10.6866	9.5971	0.3593	0.3656	0.1205	0.5392	0.0818	-0.037	-0.039	-0.0924	0.0426	0.0276
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10614.8	2484.5	0.9085	57.5669	27.3646	0.9661	0.9954	9.2925	8.2342	0.3425	0.3445	0.1086	0.54	0.1031	-0.0329	-0.0438	-0.077	0.0338	0.0295
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10652.9	1050.7	0.9084	103.8182	37.3891	0.9332	0.9984	13.5097	9.5618	0.4443	0.4599	0.1027	0.9407	0.1351	-0.0537	-0.0591	-0.1378	0.0617	0.034
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10461	1995.2	0.9083	77.0035	31.5479	0.9723	1	10.7638	8.9651	0.3229	0.3388	0.1034	0.5791	0.0851	-0.0274	-0.0323	-0.0799	0.0539	0.0285
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10983.9	1929	0.908	71.5934	30.6427	0.9581	1	11.1229	8.4473	0.3614	0.3878	0.1287	0.5376	0.0945	-0.0322	-0.0329	-0.0887	0.026	0.0284
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11481.4	2063.6	0.9079	80.8011	32.6684	0.9514	1	11.7893	8.8671	0.4136	0.4274	0.1615	0.6648	0.1148	-0.0488	-0.057	-0.0966	0.0277	0.0293
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10850	1877.1	0.9079	71.4632	30.5358	0.9631	0.9972	10.8394	8.818	0.3645	0.3769	0.1301	0.6132	0.0862	-0.0348	-0.0435	-0.0858	0.0416	0.0309
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10957.3	1123.5	0.9078	134.9457	41.8572	0.9679	1	14.0866	12.2969	0.5196	0.5289	0.1553	0.773	0.0957	-0.0623	-0.0682	-0.1063	0.0254	0.0253
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11263.5	479.03	0.9076	57.3096	27.3063	0.9659	1	9.5149	7.948	0.3446	0.3679	0.1369	0.4989	0.1055	-0.0304	-0.0412	-0.0782	0.0441	0.031
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10497.8	1210.9	0.9075	117.0574	39.2651	0.9541	0.9997	13.5429	10.6621	0.4132	0.3949	0.1962	0.6937	0.0823	-0.044	-0.0462	-0.0895	0.0338	0.0197
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10370.2	942.49	0.9075	53.503	26.5857	0.9512	0.9975	9.422	7.1904	0.3941	0.3945	0.206	0.6282	0.0937	-0.0417	-0.0485	-0.0818	0.0202	0.0255
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11275.7	1773	0.9073	80.9842	32.3726	0.9711	1	11.0141	9.3098	0.4015	0.4224	0.1111	0.5505	0.0883	-0.0344	-0.0409	-0.0826	0.056	0.0282
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11082	2198.3	0.9073	78.3263	32.0364	0.959	0.9975	11.0529	8.761	0.3174	0.3212	0.1181	0.5207	0.0675	-0.0309	-0.0338	-0.0778	0.0435	0.0215
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10499	2387.5	0.9073	74.0972	31.4797	0.9396	0.9946	11.0512	8.3207	0.3211	0.3194	0.0585	0.5341	0.1045	-0.0241	-0.0277	-0.0942	0.077	0.0351
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10849	912.22	0.9073	105.0704	37.3262	0.9477	1	13.2605	9.9557	0.3536	0.3552	0.178	0.4635	0.0449	-0.0377	-0.041	-0.0791	0.0231	0.0178
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11228.2	938.19	0.9073	110.4515	37.7682	0.973	1	12.6823	11.1786	0.4853	0.4897	0.152	0.7893	0.1234	-0.0605	-0.0666	-0.1106	0.0321	0.0287
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10977.8	437.44	0.9071	81.637	32.6814	0.9605	1	11.5154	8.8689	0.4122	0.4146	0.1506	0.6132	0.1073	-0.0503	-0.0505	-0.111	0.0351	0.0308
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11347.4	1940.7	0.9071	91.903	35.5942	0.9116	0.9876	12.8241	8.8622	0.3281	0.3384	0.0851	0.6015	0.0925	-0.0277	-0.0314	-0.0895	0.0778	0.0318
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10933.4	1881.8	0.9071	105.2756	36.7431	0.9799	1	12.2044	11.1335	0.3689	0.3799	0.0916	0.6308	0.1117	-0.0366	-0.0463	-0.0866	0.0579	0.0323
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10773.2	1422.7	0.907	131.3226	41.8909	0.9404	0.9982	15.1377	10.6852	0.3724	0.3797	0.0966	0.6609	0.0972	-0.039	-0.0441	-0.0853	0.0318	0.0243
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10803.8	988.89	0.9068	108.8304	37.6026	0.9672	0.9988	12.8419	10.7752	0.3783	0.3881	0.1712	0.601	0.0887	-0.032	-0.0338	-0.0754	0.026	0.0208
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10538.8	860.64	0.9068	134.4535	41.9458	0.9603	0.9991	14.4338	11.5851	0.382	0.3895	0.2036	0.511	0.0657	-0.0472	-0.0526	-0.0897	0.0207	0.0235
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11049.1	2126.8	0.9067	96.9224	36.1572	0.9316	0.9987	13.0937	8.9723	0.4596	0.4943	0.1588	0.6503	0.1088	-0.0543	-0.0579	-0.1069	0.0323	0.0272
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10521.7	1459.8	0.9067	114.9879	38.4602	0.9769	1	12.8188	11.5273	0.4074	0.3989	0.1161	1.002	0.1384	-0.0422	-0.0473	-0.1343	0.0575	0.029
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11412.5	1132.2	0.9066	88.93	34.1326	0.9592	1	11.9999	9.196	0.3701	0.3775	0.1733	0.5226	0.0737	-0.0488	-0.0528	-0.0941	0.0066	0.0191
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10806.2	1993.7	0.9065	106.949	37.1559	0.9735	1	12.4375	10.8611	0.4618	0.5017	0.133	0.7248	0.1202	-0.0581	-0.0632	-0.1095	0.0246	0.0296
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10188	441.93	0.9065	104.4513	36.8901	0.9645	1	12.719	10.4543	0.4538	0.4556	0.2844	0.5932	0.0582	-0.0606	-0.0637	-0.0996	0.0041	0.0206
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10476.2	997.74	0.9063	94.4503	34.9171	0.9735	1	11.6541	10.5305	0.3671	0.3801	0.1818	0.4596	0.0551	-0.0415	-0.0464	-0.0768	0.0338	0.0202
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10717.9	967.35	0.9061	80.7409	32.6682	0.9507	1	11.5271	8.5943	0.3379	0.3464	0.2051	0.4496	0.0617	-0.0405	-0.0459	-0.0824	0.0196	0.0204
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10505.1	1188.6	0.9061	146.6351	43.4062	0.978	1	14.2431	13.0626	0.3775	0.3746	0.1477	0.5899	0.0831	-0.0359	-0.0376	-0.0848	0.0321	0.0216
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10605.5	1171.6	0.9061	148.9263	44.5764	0.9418	1	16.1825	11.4966	0.3826	0.3841	0.088	0.6284	0.099	-0.0385	-0.0445	-0.0995	0.0626	0.0306
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10854.9	601.78	0.906	97.2201	35.5197	0.9683	1	12.0522	10.0547	0.4694	0.4752	0.2047	0.6596	0.0846	-0.055	-0.0584	-0.1055	0.0273	0.0267
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10544.9	1180.5	0.906	104.7311	37.251	0.9484	0.9972	12.9394	10.0848	0.3671	0.3601	0.179	0.5437	0.0571	-0.0309	-0.0336	-0.0713	0.0354	0.022
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10269.5	811.28	0.906	106.9103	37.1372	0.9741	1	12.6452	10.883	0.3157	0.3248	0.1383	0.4408	0.057	-0.0252	-0.0303	-0.0651	0.0427	0.0223
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10645.7	1283.7	0.9059	110.535	38.2764	0.9481	1	13.8	10.1072	0.5126	0.5029	0.2517	0.8618	0.1046	-0.0622	-0.0645	-0.1402	0.0136	0.0205
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10677.9	1246.9	0.9059	108.6126	37.4939	0.9709	1	12.5454	10.8033	0.3612	0.3533	0.1693	0.5535	0.0878	-0.0358	-0.0362	-0.0935	0.0348	0.0225
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11145.3	1939.8	0.9059	98.1156	35.5431	0.976	1	11.8599	10.8525	0.4719	0.4937	0.1427	0.695	0.1212	-0.0519	-0.0594	-0.0992	0.0334	0.0292
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11393.6	2083.4	0.9058	88.0739	33.6983	0.9746	1	11.4011	9.8543	0.3587	0.3905	0.1039	0.6029	0.1086	-0.0276	-0.0353	-0.0902	0.07	0.0332
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10612.5	2158.1	0.9057	70.3472	30.3969	0.9568	1	10.5739	8.3257	0.3348	0.3579	0.1041	0.4795	0.0893	-0.0281	-0.0387	-0.0862	0.046	0.0344
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11313.7	1836.6	0.9057	128.258	40.7909	0.9687	1	13.8772	12.1417	0.4426	0.4585	0.1324	0.7386	0.1085	-0.0481	-0.0505	-0.1095	0.0226	0.0283
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11068.1	1084.1	0.9056	118.765	39.3465	0.964	0.999	13.8533	11.2381	0.4232	0.4043	0.2289	0.7152	0.0886	-0.0552	-0.0562	-0.0976	0.0118	0.0199
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10664.6	1885.4	0.9055	94.1587	35.0077	0.9655	1	12.3675	9.8443	0.3478	0.3445	0.1588	0.5805	0.0709	-0.0364	-0.0374	-0.0948	0.0274	0.0219
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11388.2	1963.4	0.9054	74.3718	31.0455	0.9697	0.9974	10.6098	9.2759	0.3604	0.3749	0.1677	0.5412	0.0899	-0.037	-0.0413	-0.0851	0.0353	0.0269
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10450.6	832.02	0.9054	121.1292	39.5531	0.973	1	13.106	11.958	0.5469	0.5409	0.3924	0.7704	0.0739	-0.0763	-0.0758	-0.1172	-0.0171	0.0185
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11375.3	1021	0.9054	82.7661	33.9307	0.9034	0.99	12.6544	8.1822	0.3395	0.3442	0.1616	0.5402	0.0663	-0.0334	-0.0319	-0.0887	0.0397	0.0222
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10326	2513.5	0.905	51.0205	25.9997	0.9485	0.992	8.9677	7.2981	0.3641	0.3704	0.1011	0.5456	0.1138	-0.03	-0.0362	-0.0771	0.0552	0.0263
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11169.2	1952.5	0.9048	99.9048	36.1857	0.9588	1	12.2606	10.0012	0.3627	0.3609	0.1703	0.6194	0.0733	-0.0377	-0.0407	-0.0906	0.0218	0.0214
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10353.9	1470.7	0.9047	103.4961	37.3824	0.9307	1	13.6856	9.2407	0.4186	0.4239	0.2164	0.6174	0.0811	-0.0494	-0.0513	-0.0912	0.0226	0.0199
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10351.1	587	0.9047	102.5302	36.9761	0.9424	1	13.4451	9.6833	0.3118	0.3248	0.1556	0.4402	0.0527	-0.0285	-0.0321	-0.0605	0.0383	0.02
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10749.5	2162.9	0.9046	82.2257	32.6382	0.97	1	10.9426	9.4684	0.3407	0.3567	0.1276	0.4664	0.0676	-0.0234	-0.026	-0.064	0.0331	0.0225
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11225.5	1016.8	0.9044	110.0931	38.111	0.9525	0.9967	13.3038	10.1968	0.4452	0.4544	0.1789	0.5666	0.0587	-0.0652	-0.0664	-0.1182	0.0134	0.0204
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11271.8	783.64	0.9043	88.7938	33.9501	0.9681	1	11.7567	9.5401	0.4854	0.5075	0.0965	0.7484	0.1145	-0.0598	-0.0712	-0.1067	0.0413	0.0327
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10803.2	2210.1	0.9043	74.753	31.2103	0.9644	0.9982	10.6773	9.0878	0.4175	0.4052	0.1239	0.6711	0.1338	-0.0397	-0.0422	-0.0954	0.0315	0.0292
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11412.2	1881.1	0.9041	60.9748	28.0902	0.9711	1	9.5674	8.026	0.4514	0.4652	0.2312	0.6119	0.084	-0.0488	-0.0524	-0.0887	0.0146	0.0243
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10668.8	1933.6	0.9041	84.6441	33.0076	0.9763	1	11.0616	9.8604	0.3749	0.3739	0.1305	0.6179	0.0859	-0.0393	-0.044	-0.0955	0.0247	0.027
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10952.3	1032	0.9039	115.5274	38.983	0.9553	1	13.7188	10.508	0.4926	0.4854	0.2117	0.7241	0.0972	-0.0648	-0.0719	-0.1046	0.0166	0.0245
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11319.7	2279.3	0.9038	139.397	42.35	0.9767	1	13.9913	12.5685	0.433	0.4294	0.1303	0.7136	0.0926	-0.0511	-0.0548	-0.0878	0.0241	0.0193
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10558.6	554.78	0.9037	98.7917	36.1022	0.9525	1	12.5058	9.6536	0.3205	0.316	0.202	0.4259	0.0446	-0.0267	-0.0326	-0.0619	0.0262	0.0192
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11006.1	601.51	0.9036	85.8069	33.4019	0.9665	1	11.5754	9.5204	0.3305	0.3382	0.1276	0.4362	0.0543	-0.0281	-0.0327	-0.0613	0.0495	0.0233
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10747.2	1596.5	0.9036	124.4259	40.5308	0.9518	0.9986	14.3628	11.1564	0.4485	0.4552	0.1952	0.6289	0.0934	-0.0532	-0.0564	-0.0923	0.0083	0.0213
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10840.6	982.58	0.9034	110.2285	37.9158	0.9635	1	13.1353	10.6833	0.4221	0.441	0.1488	0.5743	0.0856	-0.0527	-0.0578	-0.0893	0.017	0.0201
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10580.8	687.49	0.9032	83.2986	33.6868	0.9224	0.9975	12.3621	8.2342	0.3657	0.3663	0.1758	0.5375	0.0616	-0.0414	-0.0459	-0.0784	0.0274	0.0184
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10292.5	825.37	0.9032	104.476	36.7103	0.9742	1	12.4497	10.7467	0.4292	0.4204	0.1582	0.7029	0.1172	-0.048	-0.0542	-0.1045	0.0261	0.0304
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10328.6	2406	0.9032	53.3269	26.5389	0.9515	0.9901	9.2823	7.9133	0.3543	0.36	0.1368	0.545	0.0879	-0.0345	-0.0426	-0.1002	0.0317	0.0274
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10399.2	1067.2	0.9032	99.2019	35.8116	0.972	1	11.8546	10.5031	0.3599	0.3636	0.2136	0.5643	0.0517	-0.0401	-0.0453	-0.0762	0.0387	0.0221
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10471.7	1044.3	0.9029	109.8682	37.9151	0.9604	0.9971	13.1568	10.6148	0.4218	0.4201	0.1945	0.6825	0.0942	-0.0597	-0.0654	-0.1033	0.0215	0.0253
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10729.4	2382.7	0.9029	126.4825	40.5012	0.969	0.9983	13.4189	11.9298	0.3716	0.3812	0.109	0.5804	0.086	-0.0381	-0.0418	-0.093	0.053	0.0279
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10778.8	371.1	0.9029	61.7017	28.24	0.9723	1	9.7625	8.4727	0.3616	0.3825	0.1493	0.5215	0.0873	-0.0327	-0.036	-0.0812	0.032	0.0277
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11174.5	1905.8	0.9027	86.7473	33.7043	0.9596	1	11.654	9.2533	0.4082	0.4116	0.125	0.6363	0.0819	-0.0413	-0.0444	-0.0821	0.0406	0.0262
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10922.7	975.76	0.9026	85.1788	33.536	0.9517	1	11.7727	8.8967	0.3895	0.3883	0.2353	0.5419	0.0652	-0.0444	-0.043	-0.099	0.0054	0.0197
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10328.7	1251.2	0.9025	183.4254	48.7022	0.9718	1	16.4348	13.9444	0.3777	0.3836	0.0858	0.5764	0.0817	-0.0422	-0.0473	-0.0768	0.0689	0.0239
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10235	780.96	0.9025	96.5824	35.995	0.9367	0.9997	12.9367	9.4261	0.428	0.427	0.2069	0.6999	0.0914	-0.039	-0.042	-0.0953	0.0601	0.0262
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10348.2	2289.6	0.9023	139.0283	42.5856	0.9634	0.9976	14.5128	12.2914	0.3895	0.4063	0.1444	0.5758	0.0867	-0.0374	-0.0443	-0.1028	0.0398	0.0266
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10804.9	2401.2	0.9022	135.4079	41.7909	0.9743	0.9978	13.8646	12.717	0.42	0.4229	0.2443	0.5313	0.0526	-0.0518	-0.0544	-0.0854	0.0184	0.0164
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11197.6	446.55	0.9022	148.3799	43.791	0.9723	0.9977	14.4912	13.2104	0.3407	0.3503	0.1332	0.5068	0.0803	-0.0315	-0.0368	-0.0832	0.0424	0.0262
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10420.4	2613.8	0.9022	31.9586	22.2363	0.8122	0.9882	8.2713	4.6089	0.4317	0.4128	0.0971	0.8611	0.2315	-0.0352	-0.0317	-0.1208	0.0513	0.0535
